department_code,department_name,project_id,project_name,original_folder
01060,안전진단,202300091,2023년도 구조물 정밀안전진단 및 성능평가 용역(대전충남 P6),\\EstInternetDisk\6-leedh\01060_안전진단\20230091_2023년도 구조물 정밀안전진단 및 성능평가 용역(대전충남 P6)
01060,안전진단,202300092,2023년도 구조물 정밀안전진단 및 성능평가 용역(수도권 P3),\\EstInternetDisk\6-leedh\01060_안전진단\20230092_2023년도 구조물 정밀안전진단 및 성능평가 용역(수도권 P3)
01060,안전진단,202300095,2023년 중부내륙지선 천내천교(대구)등 73개소 정밀안전점검 및 제2종 성능평가 용역(2권역),\\EstInternetDisk\6-leedh\01060_안전진단\20230095_2023년 중부내륙지선 천내천교(대구)등 73개소 정밀안전점검 및 제2종 성능평가 용역(2권역)
01060,안전진단,202300117,2023년도 구조물 정밀안전점검 진단 및 성능평가 통합 용역(충북 S3),\\EstInternetDisk\6-leedh\01060_안전진단\20230117_2023년도 구조물 정밀안전점검 진단 및 성능평가 통합 용역(충북 S3)
01060,안전진단,202300243,수도권제1순환선 서울고덕강일지구 방음시설 설치공사 정기안전점검,\\EstInternetDisk\6-leedh\01060_안전진단\20230243_수도권제1순환선 서울고덕강일지구 방음시설 설치공사 정기안전점검
01060,안전진단,202300245,국도42호선 복술1교 등 20개 교량 정밀안전점검 및 성능평가 용역,\\EstInternetDisk\6-leedh\01060_안전진단\20230245_국도42호선 복술1교 등 20개 교량 정밀안전점검 및 성능평가 용역
01060,안전진단,202400002,2024년도 경부고속선 광명~천안아산간 해창터널 외 5개소 시설물 1종 정밀안전진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240002_2024년도 경부고속선 광명~천안아산간 해창터널 외 5개소 시설물 1종 정밀안전진단 및 성능평가 용역
01060,안전진단,202400038,"명도초등학교 외 6교 제 2,3종 옹벽 상반기 정기안전점검용역","\\EstInternetDisk\6-leedh\01060_안전진단\20240038_명도초등학교 외 6교 제 2,3종 옹벽 상반기 정기안전점검용역"
01060,안전진단,202400052,국도43호선 어물3터널(상) 등 2개소 정밀안전진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240052_국도43호선 어물3터널(상) 등 2개소 정밀안전진단 및 성능평가 용역
01060,안전진단,202400053,국도20호선 덕산1교 등 10개소 정밀안전점검 기술용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240053_국도20호선 덕산1교 등 10개소 정밀안전점검 기술용역
01060,안전진단,202400054,국도2호선 완암교(상) 등 2개소 정밀안전진단 등 기술용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240054_국도2호선 완암교(상) 등 2개소 정밀안전진단 등 기술용역
01060,안전진단,202400065,태재육교 등 16개소 교량 정밀안전점검 용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240065_태재육교 등 16개소 교량 정밀안전점검 용역
01060,안전진단,202400109,도안대교(하) 정밀안전진단 및 내진성능평가용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240109_도안대교(하) 정밀안전진단 및 내진성능평가용역
01060,안전진단,202400120,국도19호선 계성교 등 9개소 정밀안전점검 기술용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240120_국도19호선 계성교 등 9개소 정밀안전점검 기술용역
01060,안전진단,202400186,서촌1교 외 3개소 내진성능평가 용역,\\EstInternetDisk\6-leedh\01060_안전진단\20240186_서촌1교 외 3개소 내진성능평가 용역
03010,철도,20060159,호남고속철도 건설사업 제4공구 기본설계용역,\\EstInternetDisk\6-leedh\03010_철도\2006159 호남고속철도 건설사업 제4공구 기본설계용역
03010,철도,20080165,호남고속철도 제6공구 노반 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\2008165 호남고속철도 제6공구 노반 실시설계용역
03010,철도,20140007,이천~충주 철도건설 제4공구 노반 실시설계,\\EstInternetDisk\6-leedh\03010_철도\201407 이천~충주 철도건설 제4공구 노반 실시설계
03010,철도,20150012,이천~문경7공구기본설계(준공성과물),\\EstInternetDisk\6-leedh\03010_철도\201512 이천~문경7공구기본설계(준공성과물)
03010,철도,20160097,몽골 자민우드 물류기지센터 조성공사 컨설턴트용역,\\EstInternetDisk\6-leedh\03010_철도\2016097 몽골 자민우드 물류기지센터 조성공사 컨설턴트용역
03010,철도,201700103,동해선 포항~삼척 제7공구 영리교 가스관로 및 백록천 간섭구간 변경설계,\\EstInternetDisk\6-leedh\03010_철도\20170103 동해선 포항~삼척 제7공구 영리교 가스관로 및 백록천 간섭구간 변경설계
03010,철도,201800042,이천~충주 철도건설 제4공구 노반신설 기타공사 중 교량상부공 변경 설계용역,\\EstInternetDisk\6-leedh\03010_철도\20180042 이천~충주 철도건설 제4공구 노반신설 기타공사 중 교량상부공 변경 설계용역
03010,철도,20180005,별내선 준공성과품,\\EstInternetDisk\6-leedh\03010_철도\201805 별내선 준공성과품
03010,철도,201800173,동탄~인덕원 복선전철 제1공구 및 월곶~판교 복선전철 제8공구 건설공사 설계.시공 일괄입찰(TK),\\EstInternetDisk\6-leedh\03010_철도\20180173 동탄~인덕원 복선전철 제1공구 및 월곶~판교 복선전철 제8공구 건설공사 설계.시공 일괄입찰(TK)
03010,철도,20190021,대전차량기술단 인입철도 이설공사 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2019021 대전차량기술단 인입철도 이설공사 실시설계 용역
03010,철도,20190047,탄자니아 수도 도도마시 통근철도 타당성조사 및 기본설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2019047 탄자니아 수도 도도마시 통근철도 타당성조사 및 기본설계 용역
03010,철도,20190133,대전차량기술단 인입철도 이설공사 실시설계 용역(측량분야),\\EstInternetDisk\6-leedh\03010_철도\2019133 대전차량기술단 인입철도 이설공사 실시설계 용역(측량분야)
03010,철도,20190136,성주산 모노레일 설치사업 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\2019136 성주산 모노레일 설치사업 실시설계용역
03010,철도,20190178,분당선 야탑역외 6개역 승강설비 및 홈대합실(2개역) 설치공사 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2019178 분당선 야탑역외 6개역 승강설비 및 홈대합실(2개역) 설치공사 실시설계 용역
03010,철도,20190189,필리핀 LRT-2 서측연장사업 컨설팅용역,\\EstInternetDisk\6-leedh\03010_철도\2019189 필리핀 LRT-2 서측연장사업 컨설팅용역
03010,철도,20190204,부산항 신항 서컨 임항교통시설 건설공사 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\2019204 부산항 신항 서컨 임항교통시설 건설공사 기본 및 실시설계용역
03010,철도,20200032,필리핀 LRT-2 동측연장선 토목 및 시스템 인터페이스 컨설턴트 용역,\\EstInternetDisk\6-leedh\03010_철도\2020032 필리핀 LRT-2 동측연장선 토목 및 시스템 인터페이스 컨설턴트 용역
03010,철도,20200032,필리핀 LRT-2 동측연장선 토목 및 시스템 인터페이스 컨설턴트 용역,\\EstInternetDisk\6-leedh\03010_철도\2020032_필리핀 LRT-2 동측연장선 토목 및 시스템 인터페이스 컨설턴트 용역
03010,철도,20200104,태백선 입석리~백산 등 52개소 재해예방시설 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\2020104 태백선 입석리~백산 등 52개소 재해예방시설 실시설계용역
03010,철도,20200105,영동선 문단~석포간 53개소 재해예방시설 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\2020105 영동선 문단~석포간 53개소 재해예방시설 실시설계용역
03010,철도,20200111,인덕원~동탄 복선전철 제4공구 노반 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2020111 인덕원~동탄 복선전철 제4공구 노반 실시설계 용역
03010,철도,20200130,인덕원~동탄 복선전철 제2공구 노반 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2020130 인덕원~동탄 복선전철 제2공구 노반 실시설계 용역
03010,철도,20200154,호남고속철도 2단계(고막원-목표) 제5공구 건설공사 기본설계 기술제안 설계용역,\\EstInternetDisk\6-leedh\03010_철도\2020154 호남고속철도 2단계(고막원-목표) 제5공구 건설공사 기본설계 기술제안 설계용역
03010,철도,20200191,필리핀 LRT-2 화재로 인한 시스템 및 장비손상 복원사업 컨설팅 용역,\\EstInternetDisk\6-leedh\03010_철도\2020191 필리핀 LRT-2 화재로 인한 시스템 및 장비손상 복원사업 컨설팅 용역
03010,철도,20200193,서울북부역(수색DMC역) 유라시아철도 출발역 타당성 검토 용역,\\EstInternetDisk\6-leedh\03010_철도\2020193 서울북부역(수색DMC역) 유라시아철도 출발역 타당성 검토 용역
03010,철도,20200217,월곶~판교 복선전철 제2공구 노반 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2020217 월곶~판교 복선전철 제2공구 노반 실시설계 용역
03010,철도,20200227,이천~충주 철도건설 제4공구 노반시설 기타공사 221정거장 보완설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2020227 이천~충주 철도건설 제4공구 노반시설 기타공사 221정거장 보완설계 용역
03010,철도,20210009,강릉~제진 단선전철 제4공구 기본및실시설계(TK),\\EstInternetDisk\6-leedh\03010_철도\202109 강릉~제진 단선전철 제4공구 기본및실시설계(TK)
03010,철도,20210021,몽골 지속가능한 철도분야 발전을 위한 기본계획 수립,\\EstInternetDisk\6-leedh\03010_철도\2021021 몽골 지속가능한 철도분야 발전을 위한 기본계획 수립
03010,철도,202100213,춘천~속초 철도건설 제8공구 및 강릉~제진 제6공구 노반 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\20210213 춘천~속초 철도건설 제8공구 및 강릉~제진 제6공구 노반 실시설계용역
03010,철도,202100214,춘천~속초 철도건설 제3공구 노반 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\20210214 춘천~속초 철도건설 제3공구 노반 실시설계용역
03010,철도,202100233,베트남 케넷철도 재건사업 실시설계 및 건설사업관리,\\EstInternetDisk\6-leedh\03010_철도\20210233 베트남 케넷철도 재건사업 실시설계 및 건설사업관리
03010,철도,20210033,춘천~속초 철도건설 제1공구 노반공사(TK)실시설계,\\EstInternetDisk\6-leedh\03010_철도\2021033 춘천~속초 철도건설 제1공구 노반공사(TK)실시설계
03010,철도,20210039,코스타리카 푼타레나스-알라후엘라구간 철도재건사업 타당성조사,\\EstInternetDisk\6-leedh\03010_철도\2021039 코스타리카 푼타레나스-알라후엘라구간 철도재건사업 타당성조사
03010,철도,20210149,코스타리카 철도 마스터플랜,\\EstInternetDisk\6-leedh\03010_철도\2021149 코스타리카 철도 마스터플랜
03010,철도,20210161,경의선 성산천교외 1개소 교량개량 기타공사 중 신이문역 방음벽 설계 용역,\\EstInternetDisk\6-leedh\03010_철도\2021161 경의선 성산천교외 1개소 교량개량 기타공사 중 신이문역 방음벽 설계 용역
03010,철도,20210234,필리핀 마닐라 LRT2호선 코게오연장성 예비타당성조사,\\EstInternetDisk\6-leedh\03010_철도\2021234_필리핀 마닐라 LRT2호선 코게오연장성 예비타당성조사
03010,철도,202200005,별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정,\\EstInternetDisk\6-leedh\03010_철도\20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정
03010,철도,202200241,천안~청주공항 복선전철 노반 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\20220241 천안~청주공항 복선전철 노반 기본 및 실시설계용역
03010,철도,202200249,송파하남선 광역철도 타당성평가 및 기본계획 수립 용역,\\EstInternetDisk\6-leedh\03010_철도\20220249 송파하남선 광역철도 타당성평가 및 기본계획 수립 용역
03010,철도,202200311,호남선 원평천교 내진성능평가 및 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\20220311 호남선 원평천교 내진성능평가 및 실시설계용역
03010,철도,202200614,남부내륙철도 제3공구 노반 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\20220614 남부내륙철도 제3공구 노반 기본 및 실시설계 용역
03010,철도,202300061,태백선 태백~문곡 14개소 방음벽 개량공사 실시설계용역000000000000000000000000,\\EstInternetDisk\6-leedh\03010_철도\20230061 태백선 태백~문곡 14개소 방음벽 개량공사 실시설계용역000000000000000000000000
03010,철도,202300170,광주송정~순천 철도건설 제5공구 노반 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\20230170 광주송정~순천 철도건설 제5공구 노반 기본 및 실시설계 용역
03010,철도,C202000109,인덕원~동탄 복선전철 제11공구 노반 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20200109 인덕원~동탄 복선전철 제11공구 노반 실시설계 용역
03010,철도,C202200005,별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정,\\EstInternetDisk\6-leedh\03010_철도\C20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정
03010,철도,C202200033,광주 도시철도2호선 건설사업 사업계획 적정성 재검토 기술적 검토 및 비용 추정,\\EstInternetDisk\6-leedh\03010_철도\C20220033 광주 도시철도2호선 건설사업 사업계획 적정성 재검토 기술적 검토 및 비용 추정
03010,철도,C202200110,남부내륙철도 제3공구 노반 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20220110 남부내륙철도 제3공구 노반 기본 및 실시설계 용역
03010,철도,C202200111,남부내륙철도 제8공구 노반 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역
03010,철도,C202200111,남부내륙철도 제8공구 노반 기본 및 실시설계 용역(유신시행),\\EstInternetDisk\6-leedh\03010_철도\C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역(유신시행)
03010,철도,C202200133,신분당선 광교~호매실 제2공구 건설공사(TK) 기본설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20220133 신분당선 광교~호매실 제2공구 건설공사(TK) 기본설계 용역
03010,철도,C202200142,신분당선 광교~호매실 복선전철 제1공구 건설공사(TK) 기본설계용역 [설계비],\\EstInternetDisk\6-leedh\03010_철도\C20220142 신분당선 광교~호매실 복선전철 제1공구 건설공사(TK) 기본설계용역 [설계비]
03010,철도,C202200143,2022년도 일산선 지축∼대화간 궤도 정밀진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\03010_철도\C20220143 2022년도 일산선 지축∼대화간 궤도 정밀진단 및 성능평가 용역
03010,철도,C202200157,인천 검단연장선 2공구 설계변경(토목분야),\\EstInternetDisk\6-leedh\03010_철도\C20220157 인천 검단연장선 2공구 설계변경(토목분야)
03010,철도,C202200242,필리핀 MRT 7호선 Independent Consultant 사업,\\EstInternetDisk\6-leedh\03010_철도\C20220242 필리핀 MRT 7호선 Independent Consultant 사업
03010,철도,C202200246,2022년 3호선 대청역~오금역간 궤도시설 정밀진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\03010_철도\C20220246 2022년 3호선 대청역~오금역간 궤도시설 정밀진단 및 성능평가 용역
03010,철도,C202200281,2022년도 경부선 추풍령~아포간 궤도 정밀진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\03010_철도\C20220281 2022년도 경부선 추풍령~아포간 궤도 정밀진단 및 성능평가 용역
03010,철도,C202300057,"2022,23년 경제발전경험공유사업(KSP) 말레이시아 정책자문사업","\\EstInternetDisk\6-leedh\03010_철도\C20230057 2022,23년 경제발전경험공유사업(KSP) 말레이시아 정책자문사업"
03010,철도,C202300061,태백선 태백~문곡 등 14개소 방음벽 개량공사 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20230061 태백선 태백~문곡 등 14개소 방음벽 개량공사 실시설계 용역
03010,철도,C202300080,신분당선 광교~호매실 복선전철 제1공구 건설공사(TK) 실시설계,\\EstInternetDisk\6-leedh\03010_철도\C20230080 신분당선 광교~호매실 복선전철 제1공구 건설공사(TK) 실시설계
03010,철도,C202300147,2023년 인천1호선 계양~예술회관 궤도시설 정밀진단 용역,\\EstInternetDisk\6-leedh\03010_철도\C20230147 2023년 인천1호선 계양~예술회관 궤도시설 정밀진단 용역
03010,철도,C202300147,2023년 인천1호선 계양~예술회관간 궤도시설 정밀진단 용역 최종,\\EstInternetDisk\6-leedh\03010_철도\C20230147 2023년 인천1호선 계양~예술회관간 궤도시설 정밀진단 용역 최종
03010,철도,C202300172,수서~광주 복선전철 제2공구 건설공사(TK) 기본설계용역 [설계비],\\EstInternetDisk\6-leedh\03010_철도\C20230172 수서~광주 복선전철 제2공구 건설공사(TK) 기본설계용역 [설계비]
03010,철도,C202300179,2023년 3호선 지축~대청간 궤도시설 정밀진단 및 성능평가용역,\\EstInternetDisk\6-leedh\03010_철도\C20230179 2023년 3호선 지축~대청간 궤도시설 정밀진단 및 성능평가용역
03010,철도,C202300229,하천횡단 철도교량 중장기 개량계획 수립 용역,\\EstInternetDisk\6-leedh\03010_철도\C20230229 하천횡단 철도교량 중장기 개량계획 수립 용역
03010,철도,C202300246,2023년 경전선 순천~이양간 외 6개소 궤도 정밀진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\03010_철도\C20230246 2023년 경전선 순천~이양간 외 6개소 궤도 정밀진단 및 성능평가 용역
03010,철도,C202300247,경북선 김천~옥산간 외 1개소 궤도 정밀진단 및 성능평가 용역,\\EstInternetDisk\6-leedh\03010_철도\C20230247 경북선 김천~옥산간 외 1개소 궤도 정밀진단 및 성능평가 용역
03010,철도,C202400008,신탄진-매포간 맥포터널 긴급수해복구 설계용역,\\EstInternetDisk\6-leedh\03010_철도\C20240008 신탄진-매포간 맥포터널 긴급수해복구 설계용역
03010,철도,C202400037,서원주정거장 입체화 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20240037 서원주정거장 입체화 기본 및 실시설계 용역
03010,철도,C202400047,경부선(아포~구미) 횡단 통로박스 개설사업 실시설계 용역,\\EstInternetDisk\6-leedh\03010_철도\C20240047 경부선(아포~구미) 횡단 통로박스 개설사업 실시설계 용역
03010,철도,C202400111,중앙선 용문차량기지 외 17개소 재해예방공사 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\C20240111 중앙선 용문차량기지 외 17개소 재해예방공사 실시설계용역
03010,철도,C202400124,중앙선(제천조차장) 및 태백선 수해복구 실시설계용역,\\EstInternetDisk\6-leedh\03010_철도\C20240124 중앙선(제천조차장) 및 태백선 수해복구 실시설계용역
03010,철도,C202400135,필리핀 마닐라 LRT 2호선 코게오 연장 타당성조사 용역,\\EstInternetDisk\6-leedh\03010_철도\C20240135 필리핀 마닐라 LRT 2호선 코게오 연장 타당성조사 용역
03010,철도,C202400143,2024년 수도권서부본부 관내 승강장 및 주차장 개량공사 실시,\\EstInternetDisk\6-leedh\03010_철도\C20240143 2024년 수도권서부본부 관내 승강장 및 주차장 개량공사 실시
03010,철도,C202400150,2024년 수도권서부본부 운영자산 궤도 정밀진단 및 성능평가용역,\\EstInternetDisk\6-leedh\03010_철도\C20240150 2024년 수도권서부본부 운영자산 궤도 정밀진단 및 성능평가용역
03010,철도,C202400226,신분당선 구운역(가칭) 신설사업 노반·건축·기계설비·소방·통신 실시설계,\\EstInternetDisk\6-leedh\03010_철도\C20240226 신분당선 구운역(가칭) 신설사업 노반·건축·기계설비·소방·통신 실시설계
04010,도시계획,20050091,양주광석지구 택지개발사업 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2005-091. 양주광석지구 택지개발사업 조사설계용역
04010,도시계획,20070146,동탄2지구 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2007-146. 동탄2지구 조사설계용역
04010,도시계획,20070165,화성비봉 공공주택지구 및 주변도로 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2007-165. 화성비봉 공공주택지구 및 주변도로 조사설계용역
04010,도시계획,20080071,마전지구 토지구획정리사업 환지처분용역,\\EstInternetDisk\6-leedh\04010_도시계획\2008-071. 마전지구 토지구획정리사업 환지처분용역
04010,도시계획,20090007,고양동 제2일단의 주택지 조성사업 실시설계 및 환지계획용역,\\EstInternetDisk\6-leedh\04010_도시계획\2009-007. 고양동 제2일단의 주택지 조성사업 실시설계 및 환지계획용역
04010,도시계획,20110086,하남시 G.B 훼손지복구 계획수립 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2011-086. 하남시 G.B 훼손지복구 계획수립 용역★
04010,도시계획,20120119,황해경제자유구역 포승지구 조성사업 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2012-119. 황해경제자유구역 포승지구 조성사업 조사설계용역
04010,도시계획,20130009,청양 정산2농공단지조성사업 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2013-009. 청양 정산2농공단지조성사업 조사설계용역
04010,도시계획,20130010,청양 정산2농공단지조성사업 환경영향평가용역,\\EstInternetDisk\6-leedh\04010_도시계획\2013-010. 청양 정산2농공단지조성사업 환경영향평가용역
04010,도시계획,20140019,도시계획시설(도로지하차도)결정 및 구조설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2014-019. 도시계획시설(도로지하차도)결정 및 구조설계용역
04010,도시계획,20140019,도시계획시설(도로지하차도)결정 및 구조설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2014-019. 도시계획시설(도로지하차도)결정 및 구조설계용역
04010,도시계획,20140125,포항북부경찰서 신축공사 도시계획시설(변경)결정용역,\\EstInternetDisk\6-leedh\04010_도시계획\2014-125. 포항북부경찰서 신축공사 도시계획시설(변경)결정용역
04010,도시계획,20140174,강동 일반산업단지(엔지니어링복합단지)조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2014-174. 강동 일반산업단지(엔지니어링복합단지)조사설계용역
04010,도시계획,20140197,행정중심복합도시 6생활권 및 1생활권 유보지 지구단위계획 수립용역,\\EstInternetDisk\6-leedh\04010_도시계획\2014-197. 행정중심복합도시 6생활권 및 1생활권 유보지 지구단위계획 수립용역
04010,도시계획,20150021,의왕 장안지구 도시개발사업 개발계획 및 실시계획 변경용역,\\EstInternetDisk\6-leedh\04010_도시계획\2015-021. 의왕 장안지구 도시개발사업 개발계획 및 실시계획 변경용역★
04010,도시계획,20150071,이천시 2030년 도시기본계획 및 2025년 도시관리계획(재정비)수립 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2015-071. 이천시 2030년 도시기본계획 및 2025년 도시관리계획(재정비)수립 용역
04010,도시계획,20150098,성남00공공주택 지구지정 및 지구계획 수립용역,\\EstInternetDisk\6-leedh\04010_도시계획\2015-098. 성남00공공주택 지구지정 및 지구계획 수립용역
04010,도시계획,20150151,광명 소하지구 도시개발사업 실시설계 및 환지계획 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2015-151. 광명 소하지구 도시개발사업 실시설계 및 환지계획 용역
04010,도시계획,20150170,서울 A공공주택지구 조사설계 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2015-170. 서울 A공공주택지구 조사설계 용역
04010,도시계획,20160003,시흥은계지구 조사설계,\\EstInternetDisk\6-leedh\04010_도시계획\2016-003. 시흥은계지구 조사설계
04010,도시계획,20160027,김포OO 기업형임대주택촉진지구 사업타당성검토 및 지정제안 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2016-027. 김포OO 기업형임대주택촉진지구 사업타당성검토 및 지정제안 용역
04010,도시계획,20160093,고성군 하이면 소재지 군관리계획 수립 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2016-093. 고성군 하이면 소재지 군관리계획 수립 용역
04010,도시계획,20170027,창원 풍호장천지구 도시개발사업 구역지정 및 계획수립용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-027. 창원 풍호장천지구 도시개발사업 구역지정 및 계획수립용역
04010,도시계획,20170041,광주권 행복마을권사업 도시.건축통합기술용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-041. 광주권 행복마을권사업 도시.건축통합기술용역
04010,도시계획,20170084,양평군 농촌관광휴양단지 조성사업 등 계획수립용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-084. 양평군 농촌관광휴양단지 조성사업 등 계획수립용역
04010,도시계획,20170091,2035 속초도시기본계획 및 도시관리계획(재정비)용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-091. 2035 속초도시기본계획 및 도시관리계획(재정비)용역★
04010,도시계획,20170105,광주선운2 공공주택지구 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-105. 광주선운2 공공주택지구 조사설계용역
04010,도시계획,20170143,자원순환특화단지 조성사업 GB해제 등 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-143. 자원순환특화단지 조성사업 GB해제 등 용역
04010,도시계획,20170185,속초00지구 토지이용이상 및 사업타당성조사,\\EstInternetDisk\6-leedh\04010_도시계획\2017-185. 속초00지구 토지이용이상 및 사업타당성조사
04010,도시계획,20170196,충북01 도시개발사업 구역지정 제안 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2017-196. 충북01 도시개발사업 구역지정 제안 용역
04010,도시계획,20180034,중부권 마을정비형공공주택사업 도시.건축통합기술용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-034. 중부권 마을정비형공공주택사업 도시.건축통합기술용역
04010,도시계획,20180039,석수역 주변 도시개발사업 실시계획 및 환지계획 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-039. 석수역 주변 도시개발사업 실시계획 및 환지계획 용역★
04010,도시계획,20180046,창원 국가산업단지 재생계획 수립 및 지구지정 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-046. 창원 국가산업단지 재생계획 수립 및 지구지정 용역
04010,도시계획,20180054,창원 사화공원 민간개발특례사업 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-054. 창원 사화공원 민간개발특례사업 조사설계용역
04010,도시계획,20180082,새울본부 사택 추가부지 실시계획변경 신청서 작성용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-082. 새울본부 사택 추가부지 실시계획변경 신청서 작성용역
04010,도시계획,20180096,밀양부북 공공주택지구 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-096. 밀양부북 공공주택지구 조사설계용역
04010,도시계획,20180097,2020 개발사업 조사용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-097. 2020 개발사업 조사용역
04010,도시계획,20180125,군포대야미 공공주택지구 조사설계,\\EstInternetDisk\6-leedh\04010_도시계획\2018-125. 군포대야미 공공주택지구 조사설계
04010,도시계획,20180137,Preparation of a Proposed Urban Infrastructure Investment Project in Selected Municipalities of the Terai Region of Nepal(네팔),\\EstInternetDisk\6-leedh\04010_도시계획\2018-137. Preparation of a Proposed Urban Infrastructure Investment Project in Selected Municipalities of the Terai Region of Nepal(네팔)
04010,도시계획,20180150,칠곡 북삼오평 일반산업단지 조성사업 사전 타당성조사 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-150. 칠곡 북삼오평 일반산업단지 조성사업 사전 타당성조사 용역
04010,도시계획,20180154,이당일반산업단지 계획 수립 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2018-154. 이당일반산업단지 계획 수립 용역
04010,도시계획,20190003,세종00 국가산업단지 기본계획수립 및 사업타당성조사 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2019-003. 세종00 국가산업단지 기본계획수립 및 사업타당성조사 용역
04010,도시계획,20190016,양산 물금택지개발사업지구 지구단위계획결정(변경) 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2019-016. 양산 물금택지개발사업지구 지구단위계획결정(변경) 용역
04010,도시계획,20190019,광주역세권(2단계) 도시개발구역지정 및 개발계획수립 용역,\\EstInternetDisk\6-leedh\04010_도시계획\2019-019. 광주역세권(2단계) 도시개발구역지정 및 개발계획수립 용역
04010,도시계획,20190033,포천송우2 공공지원민간임대주택 공급촉진지구 조성사업 조사설계용역,\\EstInternetDisk\6-leedh\04010_도시계획\2019-033. 포천송우2 공공지원민간임대주택 공급촉진지구 조성사업 조사설계용역
