project_id,department_code,department_name,project_name,original_folder
20210057,01010,도로,2021057_고속도로 건설사업 사전타당성 조사 용역(준공이후),01010_도로\0003 준공사업\2021057_고속도로 건설사업 사전타당성 조사 용역(준공이후)
20210057,01050,교통,2021057  고속도로 건설사업 사전타당성 조사 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\04 기타(준공폴더, 삭제금지, 주의요망)\2021057  고속도로 건설사업 사전타당성 조사 용역"
20210057,99999,준공,2021057_고속도로 건설사업 사전타당성 조사 용역,"99999_준공\01. 도로, 공항부\2021057_고속도로 건설사업 사전타당성 조사 용역"
20210059,01040,지반,C20210059_두동이전지구 도시개발사업 실시설계 용역(지반조사분야),01040_지반\준공 및 진행(과거~2024)\002.진행 프로젝트\C20210059_두동이전지구 도시개발사업 실시설계 용역(지반조사분야)
20210060,01050,교통,2021060  제4차 광주시 지방대중교통계획 수립용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021060  제4차 광주시 지방대중교통계획 수립용역"
20210061,07010,항만,2021061 (단독수행) 후포항 정비(생활형SOC)사업 기본 및 실시설계용역,07010_항만\2021061 (단독수행) 후포항 정비(생활형SOC)사업 기본 및 실시설계용역
20210062,99999,준공,2021062 (단독수행) 신규 연안항 지정 타당성검토 용역,99999_준공\16. 항만부\2021062 (단독수행) 신규 연안항 지정 타당성검토 용역
20210063,07010,상하수도,Y20210063 양산시 물재이용 관리계획(변경) 수립용역,07010_상하수도\Y20210063 양산시 물재이용 관리계획(변경) 수립용역
20210064,06010,환경,2021064 I 석문국가산업단지 사후환경영향조사,06010_환경\1팀\02.사후환경영향조사\@완료\2021064 I 석문국가산업단지 사후환경영향조사
20210065,01040,지반,20210065_2021년 전북본부 깎기비탈면옹벽 정밀안전점검 요역 1권역(무주),01040_지반\준공 및 진행(과거~2024)\001.준공 프로젝트\20210065_2021년 전북본부 깎기비탈면옹벽 정밀안전점검 요역 1권역(무주)
20210066,04010,도시계획,2021-066. 원주 무실동 도시개발사업(구역지정 및 지구단위계획) 용역★,04010_도시계획\1팀\2021-066. 원주 무실동 도시개발사업(구역지정 및 지구단위계획) 용역★
20210067,04010,도시계획,2021-067. 춘천 온의지구 공공지원 민간임대 주택공급 촉진지구 기본계획 및 지구단위계획수립 용역★,04010_도시계획\1팀\2021-067. 춘천 온의지구 공공지원 민간임대 주택공급 촉진지구 기본계획 및 지구단위계획수립 용역★
20210068,01050,교통,2021068  평택 지제고덕지구 도시개발사업 조사설계용역 교통성검토,01050_교통\2021068  평택 지제고덕지구 도시개발사업 조사설계용역 교통성검토
20210068,04010,도시계획,2021-068. 평택 지제고덕지구 도시개발사업 조사설계용역,04010_도시계획\3팀\2021-068. 평택 지제고덕지구 도시개발사업 조사설계용역
20210071,01030,구조,2021071 방글라데시 메그나교량 타당성조사 FS용역,01030_구조\2021071 방글라데시 메그나교량 타당성조사 FS용역
20210071,01030,구조,2021071 방글라데시 메그나교량 타당성조사 FS용역,01030_구조\2021071 방글라데시 메그나교량 타당성조사 FS용역\2021071 방글라데시 메그나교량 타당성조사 FS용역
20210072,01030,구조,2021072 압해-화원 2공구 도로건설사업,01030_구조\2021072 압해-화원 2공구 도로건설사업
20210073,04010,도시계획,2021-073. 서울영등포 공공주택지구 조사설계용역,04010_도시계획\3팀\2021-073. 서울영등포 공공주택지구 조사설계용역
20210074,06010,환경,2021074 l 성남복정1 공공주택지구 사후환경영향조사용역(`21년 1분기),06010_환경\1팀\02.사후환경영향조사\@완료\2021074 l 성남복정1 공공주택지구 사후환경영향조사용역(`21년 1분기)
20210075,01050,교통,2021075  김포골드밸리 교통개선대책 수립용역,01050_교통\2021075  김포골드밸리 교통개선대책 수립용역
20210076,01050,교통,2021076  송도국제도시 환경 및 교통영향평가 용역(GTX 환승센터 공모전),"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\04 기타(준공폴더, 삭제금지, 주의요망)\2021076  송도국제도시 환경 및 교통영향평가 용역(GTX 환승센터 공모전)"
20210077,04010,도시계획,2021-077. 경기광주웰빙시티 조성사업 타당성조사 용역,04010_도시계획\2팀\00 준공과업\2021-077. 경기광주웰빙시티 조성사업 타당성조사 용역
20210078,05010,수자원,20210078 농소 자연재해위험 개선지구 정비사업 기본 및 실시설계 용역,05010_수자원\20210078 농소 자연재해위험 개선지구 정비사업 기본 및 실시설계 용역
20210078,99999,준공,C20210078_농소 자연재해위험 개선지구 정비사업 기본 및 실시설계 용역,99999_준공\13. 수자원부\C20210078_농소 자연재해위험 개선지구 정비사업 기본 및 실시설계 용역
20210080,99999,준공,2021080_강릉~제진 단선전철 제4공구 건설공사 기본설계 설계용역,99999_준공\07. 철도설계부\2021080_강릉~제진 단선전철 제4공구 건설공사 기본설계 설계용역
20210081,05010,수자원,2021081 반여1지구 풍수해생활권 종합정비사업 기본 및 실시설계 용역,05010_수자원\2021081 반여1지구 풍수해생활권 종합정비사업 기본 및 실시설계 용역
20210082,04010,도시계획,2021-082. 00 복합연수수련시설 개발 프로젝트 사업제안서 작성,04010_도시계획\3팀\## 준공\2021-082. 00 복합연수수련시설 개발 프로젝트 사업제안서 작성
20210083,05010,수자원,2021083 주안지구 우수저류시설 설치사업 실시설계용역,05010_수자원\2021083 주안지구 우수저류시설 설치사업 실시설계용역
20210084,05010,수자원,20210084 장동 자연재해위험개선지구 정비사업 기본 및 실시설계용역,05010_수자원\20210084 장동 자연재해위험개선지구 정비사업 기본 및 실시설계용역
20210084,05010,수자원,2021084 장동 자연재해위험개선지구 정비사업 기본 및 실시설계 용역,05010_수자원\2021084 장동 자연재해위험개선지구 정비사업 기본 및 실시설계 용역
20210084,99999,준공,C20210084_장동 자연재해위험개선지구 정비사업 기본 및 실시설계용역,99999_준공\13. 수자원부\C20210084_장동 자연재해위험개선지구 정비사업 기본 및 실시설계용역
20210085,99999,준공,[준공] Y2021085 화성 봉담내리지구 하수도정비 기본계획(부분변경),99999_준공\15. 상하수도부\[준공] Y2021085 화성 봉담내리지구 하수도정비 기본계획(부분변경)
20210086,05010,수자원,20210086 부산시 지방하천 종합정비계획 수립 용역,05010_수자원\20210086 부산시 지방하천 종합정비계획 수립 용역
20210086,05010,수자원,2021086 부산시 지방하천 종합정비계획 수립용역1,05010_수자원\2021086 부산시 지방하천 종합정비계획 수립용역1
20210087,05010,수자원,2021087 이천시 자연재해저감 종합계획 수립용역,05010_수자원\2021087 이천시 자연재해저감 종합계획 수립용역
20210088,05010,수자원,20210088 지내천 외 2개소 하천기본계획수립 및 하천시설관리대장작성,05010_수자원\20210088 지내천 외 2개소 하천기본계획수립 및 하천시설관리대장작성
20210089,99999,준공,2021089 (단독수행) 사석경사식 방파제 상치하부 공동조사 및 보강계획수립,99999_준공\16. 항만부\2021089 (단독수행) 사석경사식 방파제 상치하부 공동조사 및 보강계획수립
20210090,06010,환경,2021090ㅣ충북20공공지원1 전략(LH 충북지역본부),06010_환경\1팀\03.전략환경영향평가\@완료\2021090ㅣ충북20공공지원1 전략(LH 충북지역본부)
20210090,99999,준공,20210090ㅣ층북20공공지원1 전략환경영향평가용역,99999_준공\17. 환경사업부\20210090ㅣ층북20공공지원1 전략환경영향평가용역
20210091,05010,수자원,2021091 갑천 대전2지구 하천환경정비사업 실시설계용역,05010_수자원\2021091 갑천 대전2지구 하천환경정비사업 실시설계용역
20210092,04010,도시계획,2021-092. 광명~서울고속도로 민간투자사업,04010_도시계획\2팀\2021-092. 광명~서울고속도로 민간투자사업
20210093,01050,교통,2021093  당항포관광지 진입도로 확장공사 준공 교통안전진단용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\2021093  당항포관광지 진입도로 확장공사 준공 교통안전진단용역"
20210094,01050,교통,2021094  안양시 주차장 수급 및 안전관리 실태조사 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021094  안양시 주차장 수급 및 안전관리 실태조사 용역"
20210094,03010,철도,B20210094 도시철도 엑스포선 타당성평가 및 기본계획 수립용역,03010_철도\B20210094 도시철도 엑스포선 타당성평가 및 기본계획 수립용역
20210095,04010,도시계획,2021-095. 부천영상문화산업단지 도시관리계획(변경) 및 설계용역★,04010_도시계획\1팀\2021-095. 부천영상문화산업단지 도시관리계획(변경) 및 설계용역★
20210096,06010,환경,2021096ㅣ부천영상문화산업단지 도시관리계획(변경) 환경영향평가용역,06010_환경\2팀\03.전략환경영향평가\2021096ㅣ부천영상문화산업단지 도시관리계획(변경) 환경영향평가용역
20210097,01050,교통,2021097  김포시 교통분야 법정계획 수립,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021097  김포시 교통분야 법정계획 수립"
20210098,01030,구조,"2021098_동부간선도로 지하화 기본설계 건설사업관리용역(서울시, 14억)","01030_구조\2021098_동부간선도로 지하화 기본설계 건설사업관리용역(서울시, 14억)"
20210100,05010,수자원,2021100 김해시 소하천 타당성조사 용역,05010_수자원\2021100 김해시 소하천 타당성조사 용역
20210101,05010,수자원,2021101 이천 친환경조성사업외 1건 기본 및 실시설계용역,05010_수자원\2021101 이천 친환경조성사업외 1건 기본 및 실시설계용역
20210102,01050,교통,2021102  남양주시 교통기본계획 수립 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021102  남양주시 교통기본계획 수립 용역"
20210103,01050,교통,"2021103  광주시 교통기본계획(도시교통정비 중기계획,교통안전,교통약자) 수립 용역","01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021103  광주시 교통기본계획(도시교통정비 중기계획,교통안전,교통약자) 수립 용역"
20210104,99999,준공,2021104_마산항 항만시설물 유지관리 중장기 사업계획 수립용역,99999_준공\16. 항만부\2021104_마산항 항만시설물 유지관리 중장기 사업계획 수립용역
20210106,06010,환경,5.최신 인건비 적용_20210106,06010_환경\2팀\02.사후환경영향조사\2021043┃수품항 정비공사 사후환경영향조사 용역(공사시)\(1팀 기존자료) 20210043ㅣ수품항 정비공사 사후환경영향조사용역(공사시)\5.최신 인건비 적용_20210106
20210107,01050,교통,2021107  화성시 제4차 지방대중교통계획 수립,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021107  화성시 제4차 지방대중교통계획 수립"
20210108,01050,교통,2021108  의왕시 교통(종합) 법정계획 수립,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021108  의왕시 교통(종합) 법정계획 수립"
20210109,06010,환경,2021109ㅣ강원도 수열에너지 융복합 클러스터 조성사업,06010_환경\1팀\01.환경영향평가\@완료\2021109ㅣ강원도 수열에너지 융복합 클러스터 조성사업
20210109,99999,준공,2021109ㅣ강원도 수열에너지 융복합 클러스터 조성사업,99999_준공\17. 환경사업부\2021109ㅣ강원도 수열에너지 융복합 클러스터 조성사업
20210110,07010,상하수도,[준공] Y2021110 하수관로 신설(확충)사업 [동천수계일원 배수설비 정비] 기본 및 실시설계용역,07010_상하수도\[준공] Y2021110 하수관로 신설(확충)사업 [동천수계일원 배수설비 정비] 기본 및 실시설계용역
20210111,01010,도로,2021111 파평 일반산업단지 진입도로 개설공사 기본 및 실시설계 용역,01010_도로\0003 준공사업\2021111 파평 일반산업단지 진입도로 개설공사 기본 및 실시설계 용역
20210112,06010,환경,2021112┃황강 용주지구 하천환경정비사업 환경영향평가,06010_환경\2팀\01.환경영향평가\2021112┃황강 용주지구 하천환경정비사업 환경영향평가
20210112,99999,준공,20210112┃황강 용주지구 하천환경정비사업 환경영향평가용역,99999_준공\17. 환경사업부\20210112┃황강 용주지구 하천환경정비사업 환경영향평가용역
20210113,06010,환경,2021113┃호남고속도로(김제~삼례) 확장사업 전략 및 환경영향평가,06010_환경\2팀\01.환경영향평가\2021113┃호남고속도로(김제~삼례) 확장사업 전략 및 환경영향평가
20210114,06010,환경,2021114 l 창원 사화공원 민간공원조성 특례사업 사후환경영향조사,06010_환경\2팀\02.사후환경영향조사\2021114 l 창원 사화공원 민간공원조성 특례사업 사후환경영향조사
20210115,07010,상하수도,[준공] Y20210115 물재생센터 등 하수도시설 빗물처리비용 산정용역,07010_상하수도\[준공] Y20210115 물재생센터 등 하수도시설 빗물처리비용 산정용역
20210116,01030,구조,2021116 psc 거더교 설계 프로세스 정립 및 건설기준 연계분석,01030_구조\2021116 psc 거더교 설계 프로세스 정립 및 건설기준 연계분석
20210117,01050,교통,2021117  화성시 도시교통정비 중기계획 수립용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021117  화성시 도시교통정비 중기계획 수립용역"
20210118,01050,교통,"2021118  안산시 교통기본계획(도시교통,약자,안전)","01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021118  안산시 교통기본계획(도시교통,약자,안전)"
20210119,07010,항만,2021119 (용역주관) 부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계용역,07010_항만\2021119 (용역주관) 부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계용역
20210121,99999,준공,2021121_동해.묵호항 항만시설물 유지관리 중장기 사업계획 수립용역,99999_준공\16. 항만부\2021121_동해.묵호항 항만시설물 유지관리 중장기 사업계획 수립용역
20210122,06010,환경,2021122 l 죽변항 이용고도화사업 사후환경영향조사용역(공사시),06010_환경\1팀\02.사후환경영향조사\@완료\2021122 l 죽변항 이용고도화사업 사후환경영향조사용역(공사시)
20210123,05010,수자원,20210123 청미천 청미지구 하천재해 에방사업 실시설계용역,05010_수자원\20210123 청미천 청미지구 하천재해 에방사업 실시설계용역
20210124,07010,항만,C20210124,07010_항만\00000000 기술지원계약서(스캔본_계약팀 업로드_용역 담당자 다운로드)\C20210124
20210124,99999,준공,2021124 (단독수행) 오이도항 정비공사 기본 및 실시설계용역,99999_준공\16. 항만부\2021124 (단독수행) 오이도항 정비공사 기본 및 실시설계용역
20210126,04010,도시계획,2021-126. 창원 사화공원 민간공원조성 특례사업(변경)에 따른 제 평가 용역,04010_도시계획\창원팀\2021-126. 창원 사화공원 민간공원조성 특례사업(변경)에 따른 제 평가 용역
20210126,06010,환경,20210126_풍호장천 관계부서 의견(창원시 도시계획과),"06010_환경\1팀\04.소규모환경영향평가\@완료\(완료) 2017027┃창원 풍호장천지구 도시개발사업 구역지정 및 계획수립용역(소평)\04 기타(검토,보고)\20210126_풍호장천 관계부서 의견(창원시 도시계획과)"
20210127,07010,상하수도,Y2021127 양산시 지방상수도 현대화 사업 기본 및 실시설계(블록구축 및 관망도 작성),07010_상하수도\Y2021127 양산시 지방상수도 현대화 사업 기본 및 실시설계(블록구축 및 관망도 작성)
20210128,04010,도시계획,"2021-128. 진주 도시관리계획(용도지역,경관지구 등 재정비)용역","04010_도시계획\창원팀\2021-128. 진주 도시관리계획(용도지역,경관지구 등 재정비)용역"
20210129,07010,상하수도,[준공] Y2021129 회야하수처리시설 증설사업 실시설계용역,07010_상하수도\[준공] Y2021129 회야하수처리시설 증설사업 실시설계용역
20210129,99999,준공,[준공] Y2021129 회야하수처리시설 증설사업 실시설계용역,99999_준공\15. 상하수도부\[준공] Y2021129 회야하수처리시설 증설사업 실시설계용역
20210130,07010,항만,2021130 (용역주관) 울산항 항만시설 성능개선공사 실시설계용역,07010_항만\2021130 (용역주관) 울산항 항만시설 성능개선공사 실시설계용역
20210131,01040,지반,20210131_현수교 앵커리지 설계 시범교량 적용 용역,01040_지반\준공 및 진행(과거~2024)\001.준공 프로젝트\20210131_현수교 앵커리지 설계 시범교량 적용 용역
20210132,04010,도시계획,2021-132. 포스코 포항제철소 신규 설비확장부지 산업단지게획 변경(도시계획분야)용역,04010_도시계획\3팀\2021-132. 포스코 포항제철소 신규 설비확장부지 산업단지게획 변경(도시계획분야)용역
20210133,06010,환경,2021133┃제주동부 공공지원민간임대 공급촉진지구 조성사업 환경영향평가용역,06010_환경\2팀\01.환경영향평가\2021133┃제주동부 공공지원민간임대 공급촉진지구 조성사업 환경영향평가용역
20210135,06010,환경,20210135ㅣ아산국가산업단지(우정지구)유보지 개발사업,06010_환경\1팀\01.환경영향평가\20210135ㅣ아산국가산업단지(우정지구)유보지 개발사업
20210136,01010,도로,2021136 청주하이테크밸리 일반산업단지 진입도로 실시설계용역(청주시),01010_도로\2021136 청주하이테크밸리 일반산업단지 진입도로 실시설계용역(청주시)
20210136,99999,준공,2021136 청주하이테크밸리 일반산업단지 진입도로 건설공사 실시설계용역,99999_준공\03. 구조부\2021136 청주하이테크밸리 일반산업단지 진입도로 건설공사 실시설계용역
20210138,05010,수자원,20210138 송현지구 배수개선사업 세부설계 용역,05010_수자원\20210138 송현지구 배수개선사업 세부설계 용역
20210139,06010,환경,2021139ㅣ감포항 외곽시설 설치공사 환경영향평가,06010_환경\1팀\01.환경영향평가\@완료\2021139ㅣ감포항 외곽시설 설치공사 환경영향평가
20210140,07010,상하수도,Y20210140 신촌-6 소구역 하수관로 정비사업 기본 및 실시설계,07010_상하수도\Y20210140 신촌-6 소구역 하수관로 정비사업 기본 및 실시설계
20210141,06010,환경,2021141ㅣ상화로 입체화 사업 환경영향평가,06010_환경\1팀\01.환경영향평가\@완료\2021141ㅣ상화로 입체화 사업 환경영향평가
20210143,99999,준공,2021143_금강 하천시설유지보수 통합건설사업관리용역(2021년~2024년),99999_준공\18. 건설사업관리부\2021143_금강 하천시설유지보수 통합건설사업관리용역(2021년~2024년)
20210144,01060,안전진단,2021144_동락천 복개구조물 정밀안전진단 및 성능평가용역,01060_안전진단\2021144_동락천 복개구조물 정밀안전진단 및 성능평가용역
20210147,01050,교통,2021147  안양시 도로건설.관리계획 수립 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021147  안양시 도로건설.관리계획 수립 용역"
20210149,03010,철도,2021149 코스타리카 철도 마스터플랜,03010_철도\2021149 코스타리카 철도 마스터플랜
20210150,05010,수자원,2021150 하천 수생태계 연속성 확보사업 기본 및 실시설계 용역,05010_수자원\2021150 하천 수생태계 연속성 확보사업 기본 및 실시설계 용역
20210152,99999,준공,2021152 (단독수행) 광양항 율촌지역 신규부두 타당성조사용역,99999_준공\16. 항만부\2021152 (단독수행) 광양항 율촌지역 신규부두 타당성조사용역
20210153,07010,상하수도,Y20210153 염곡-2 소구역 하수관로 정비 기본 및 실시설계용역,07010_상하수도\Y20210153 염곡-2 소구역 하수관로 정비 기본 및 실시설계용역
20210156,01010,도로,2021156_고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역(LH),01010_도로\2021156_고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역(LH)
20210157,04010,도시계획,2021-157. 경기21 공공주택 04지구 지정제안서 작성 및 광역교통체계검토 용역,04010_도시계획\3팀\2021-157. 경기21 공공주택 04지구 지정제안서 작성 및 광역교통체계검토 용역
20210158,04010,도시계획,2021-158. 경기21 공공주택 04지구 재해영향성검토 용역,04010_도시계획\3팀\2021-158. 경기21 공공주택 04지구 재해영향성검토 용역
20210158,05010,수자원,20210158 경기21 공공주택 04지구 재해영향성검토 용역,05010_수자원\20210158 경기21 공공주택 04지구 재해영향성검토 용역
20210158,99999,준공,20210158_경기21 공공주택 04지구 재해영향성검토 용역,99999_준공\13. 수자원부\20210158_경기21 공공주택 04지구 재해영향성검토 용역
20210160,06010,환경,2021160┃진천음성 광역폐기물 소각처리시설 증설사업 환경영향평가용역,06010_환경\2팀\01.환경영향평가\2021160┃진천음성 광역폐기물 소각처리시설 증설사업 환경영향평가용역
20210161,03010,철도,2021161 경의선 성산천교외 1개소 교량개량 기타공사 중 신이문역 방음벽 설계 용역,03010_철도\2021161 경의선 성산천교외 1개소 교량개량 기타공사 중 신이문역 방음벽 설계 용역
20210161,03010,철도,2021161-경의선 성산천교외 1개소 교량개량 기타공사중 신이문역 방음벽 설계용역,03010_철도\[프로젝트 실행예산서]_승인완료 스캔본\2021161-경의선 성산천교외 1개소 교량개량 기타공사중 신이문역 방음벽 설계용역
20210162,04010,도시계획,2021-162. 2030 서구 도시관리계획 정비용역★,04010_도시계획\1팀\2021-162. 2030 서구 도시관리계획 정비용역★
20210163,07010,상하수도,Y20210163_밀양시 수도정비기본계획(변경) 정수장 기술진단 및 물수요관리 시행계힉수립 용역,07010_상하수도\Y20210163_밀양시 수도정비기본계획(변경) 정수장 기술진단 및 물수요관리 시행계힉수립 용역
20210164,99999,준공,2021164_연동~노형2(이호처리분구) 노후하수관로 정비공사 건설사업관리용역,99999_준공\18. 건설사업관리부\2021164_연동~노형2(이호처리분구) 노후하수관로 정비공사 건설사업관리용역
20210165,07010,상하수도,[준공] Y20210165 성산 농어촌마을 하수도 설치사업 실시설계 용역,07010_상하수도\[준공] Y20210165 성산 농어촌마을 하수도 설치사업 실시설계 용역
20210165,99999,준공,[준공] Y20210165 성산 농어촌마을 하수도 설치사업 실시설계 용역,99999_준공\15. 상하수도부\[준공] Y20210165 성산 농어촌마을 하수도 설치사업 실시설계 용역
20210166,04010,도시계획,"2021-166. 태백 철암 고터실 산업단지 조성사업 개발계획수립 및 기본,실시설계 용역","04010_도시계획\3팀\2021-166. 태백 철암 고터실 산업단지 조성사업 개발계획수립 및 기본,실시설계 용역"
20210166,99999,준공,2021166_태백 철암 고터실 산업단지 조성사업 개발계획수립 및 기본.실시설계 용역,99999_준공\10. 도시계획부\2021166_태백 철암 고터실 산업단지 조성사업 개발계획수립 및 기본.실시설계 용역
20210167,05010,수자원,20210167 밀양시 생태하천복원사업 타당성조사 및 수생태계복원 계획수립 용역,05010_수자원\20210167 밀양시 생태하천복원사업 타당성조사 및 수생태계복원 계획수립 용역
20210168,07010,상하수도,Y2021168_성서택지지구 일원 노후 하수관로 정비사업 실시설계용역,07010_상하수도\Y2021168_성서택지지구 일원 노후 하수관로 정비사업 실시설계용역
20210169,07010,상하수도,Y20210169 매송공공하수처리시설 증설 설치사업 기본 및 실시설계,07010_상하수도\Y20210169 매송공공하수처리시설 증설 설치사업 기본 및 실시설계
20210170,07010,상하수도,[준공] Y20210170_나노융합 국가산단 공공폐수처리시설 별도배출허용기준 수립용역,07010_상하수도\[준공] Y20210170_나노융합 국가산단 공공폐수처리시설 별도배출허용기준 수립용역
20210171,07010,상하수도,[준공] Y20210171 우즈벡 타슈켄트 하수처리시설 사업 타당성 조사-1,07010_상하수도\[준공] Y20210171 우즈벡 타슈켄트 하수처리시설 사업 타당성 조사-1
20210174,04010,도시계획,2021-174. 세종시 장군면 도시개발사업 조사설계용역★,04010_도시계획\1팀\2021-174. 세종시 장군면 도시개발사업 조사설계용역★
20210175,99999,준공,20210175_댐유역 생태계복원 기본구상 및 중장기계획 수립 용역,99999_준공\12. 조경부\20210175_댐유역 생태계복원 기본구상 및 중장기계획 수립 용역
20210176,01050,교통,2021176  성남시 지방대중교통계획 및 교통약자 이동편의 증진계획 수립 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\2021176  성남시 지방대중교통계획 및 교통약자 이동편의 증진계획 수립 용역"
20210177,03010,철도,B20210177 서울-신촌 외 13개소 방음벽 설치공사,03010_철도\B20210177 서울-신촌 외 13개소 방음벽 설치공사
20210177,06010,환경,2021177 l 울산송정지구 택지개발사업 사후환경영향조사,06010_환경\1팀\02.사후환경영향조사\@완료\2021177 l 울산송정지구 택지개발사업 사후환경영향조사
20210178,01010,도로,20210178_평창터널 민간투자사업 기본설계 및 제영향평가 용역,01010_도로\20210178_평창터널 민간투자사업 기본설계 및 제영향평가 용역
20210178,01020,공항인프라,20210178_평창터널 민간투자사업 기본설계 및 제영향평가 용역,01020_공항인프라\2. 준공사업\20230208_공항인프라사업부-도로부 이관사업(완료)\20210178_평창터널 민간투자사업 기본설계 및 제영향평가 용역
20210178,02010,도시철도,C20210178 평창터널 민간투자사업 기본설계 및 제영향평가 용역,02010_도시철도\C20210178 평창터널 민간투자사업 기본설계 및 제영향평가 용역
20210179,01050,교통,2021179  수원역 동측 환승센터 건립 타당성평가 및 기본계획 수립 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\04 기타(준공폴더, 삭제금지, 주의요망)\2021179  수원역 동측 환승센터 건립 타당성평가 및 기본계획 수립 용역"
20210180,01030,구조,20210180 파주운정3지구 택지개발사업(5공구) 조경공사,01030_구조\20210180 파주운정3지구 택지개발사업(5공구) 조경공사
20210181,01060,안전진단,20210181_창원육교외 1개소 정밀안전점검 기술용역,01060_안전진단\20210181_창원육교외 1개소 정밀안전점검 기술용역
20210182,03010,철도,C2021182 엘살바도르 태평양철도 개발지원사업 타당성조사,03010_철도\C2021182 엘살바도르 태평양철도 개발지원사업 타당성조사
20210182,99999,준공,C20210182_엘살바도르 태평양철도 개발지원사업 타당성조사,99999_준공\07. 철도설계부\C20210182_엘살바도르 태평양철도 개발지원사업 타당성조사
20210183,10010,플랫폼사업실,20210183_용인 삼가지구 복합개발사업에 따른 지형현황측량,10010_플랫폼사업실\20210183_용인 삼가지구 복합개발사업에 따른 지형현황측량
20210184,04010,도시계획,2021-184. 과천R&D캠퍼스 부지 용도지역 변경 용역,04010_도시계획\2팀\00 준공과업\2021-184. 과천R&D캠퍼스 부지 용도지역 변경 용역
20210184,05010,수자원,20210184 과천 R&D 부지 용도지역 변경 용역,05010_수자원\20210184 과천 R&D 부지 용도지역 변경 용역
20210184,06010,환경,20210184ㅣLG에너지솔루션 과천R&D 캠퍼스 부지 용도지역 변경 용역(환경성검토),06010_환경\1팀\07.기타\20210184ㅣLG에너지솔루션 과천R&D 캠퍼스 부지 용도지역 변경 용역(환경성검토)
20210184,99999,준공,20210184_과천 R&D 부지 용도지역 변경 용역,99999_준공\13. 수자원부\20210184_과천 R&D 부지 용도지역 변경 용역
20210185,01030,구조,20210185 영동대로 지하공간 복합개발 4공구 건설공사(토목) 실시설계기술제안 용역,01030_구조\20210185 영동대로 지하공간 복합개발 4공구 건설공사(토목) 실시설계기술제안 용역
20210187,99999,준공,2021187_구미 거의1지구 도시개발사업 건설사업관리용역,99999_준공\18. 건설사업관리부\2021187_구미 거의1지구 도시개발사업 건설사업관리용역
20210188,04020,도시설계,2021188 하남교산 공공주택지구 실시설계용역,04020_도시설계\2021188 하남교산 공공주택지구 실시설계용역
20210189,04020,도시설계,2021189 충주안림 도시개발사업지구(환지방식)조사설계용역,04020_도시설계\2021189 충주안림 도시개발사업지구(환지방식)조사설계용역
