ProjectID,ProjectName,Depart,Status,Contractor,ProjectID_numeric,Depart_ProjectID,search_folder
C20220259,반변천권역(명계천외 19개하천) 하천기본계획 수립 및 하천시설관리대장 작성용역,수자원부,진행,비주관사,20220259,05010_C20220259,05010_수자원\20220259 반변천권역(명계천외 19개하천) 하천기본계획 수립 및 하천시설관리대장 작성용역
C20220261,광역 및 공업용수도 자산관리체계 시범구축 확대 용역(3권역),상하수도부,준공,비주관사,20220261,07010_C20220261,07010_상하수도\Y20220261 광역 및 공업용수도 자산관리체계 시범구축 확대 용역(3권역)
C20220262,경남항공 국가산단 스마트그린산단 종합계획 수립,도시계획부,준공,비주관사,20220262,04010_C20220262,04010_도시계획\창원팀\2022-262. 경남항공 국가산단 스마트그린산단 종합계획 수립
C20220267,용동천 외 1개 하천 재해복구사업 실시설계용역,수자원부,준공,주관사,20220267,05010_C20220267,05010_수자원\20220267 용동천 외 1개 하천 재해복구사업 실시설계용역
C20220270,"서낙동강,수영강,함안천권역 하천기본계획(변경) 수립 및 하천시설관리대장 작성 용역",수자원부,진행,비주관사,20220270,05010_C20220270,"05010_수자원\20220270 서낙동강,수영강,함안천권역 하천기본계획(변경) 수립 용역"
C20220275,양재 빗물펌프장 증설 및 유역확장사업 기본 및 실시설계 용역,상하수도부,진행,비주관사,20220275,07010_C20220275,07010_상하수도\Y20220275 양재 빗물펌프장 증설 및 유역확장사업 기본 및 실시설계 용역
C20220277,무심동로~오창IC 도로건설공사 사후환경영향조사 용역,환경사업부,진행,주관사,20220277,06010_C20220277,06010_환경\2팀\02.사후환경영향조사\2022277 l 무심동로 - 오창IC 도로건설공사 사후환경영향조사용역
C20220283,상남특별 농공단지계획(변경) 재해영향평가 용역,수자원부,진행,주관사,20220283,05010_C20220283,05010_수자원\20220283 상남특별 농공단지계획(변경) 재해영향평가 용역
C20220284,상남특별 농공단지계획(변경) 전략환경영향평가 용역,환경사업부,진행,주관사,20220284,06010_C20220284,06010_환경\2팀\03.전략환경영향평가\2022284ㅣ상남특별 농공단지계획(변경) 전략환경영향평가
C20230002,"파푸아뉴기니 바니모, 위왁항 및 북부도로 타당성조사 및 실시설계",항만부,진행,비주관사,20230002,07020_C20230002,10010_플랫폼사업실\A20230002_(3핵심)초연결 디지털 국토 실현을 위한 융복합 데이터의 통합 활용 및 운영 검증 체계 구축
C20230003,당진 성장관리계획구역 지정 및 성장관리계획 수립 용역,도시계획부,준공,주관사,20230003,04010_C20230003,99999_준공\15. 상하수도부\[준공] Y2017159 논산시 노성 읍내지구 공공하수도 설치사업 기본 및 실시설계\04. 준공사업관리\03. 준공 후 검토의견 요청 등\[2023.03.02] 항공학교 가시설 및 맨홀펌프장 검토의견 요청
C20230007,봉화군 물 재이용 관리계획(변경) 수립 용역,상하수도부,준공,주관사,20230007,07010_C20230007,07010_상하수도\Y20230007 봉화군 물 재이용 관리계획(변경) 수립 용역
C20230008,대중교통 실태분석 및 버스체계 용역,교통부,준공,주관사,20230008,01050_C20230008,01050_교통\20230008 대중교통 실태분석 및 버스체계 용역
C20230009,용인 성복지구 도시개발사업에 따른 지형현황측량,플랫폼사업실,진행,주관사,20230009,10010_C20230009,10010_플랫폼사업실\20230009_용인 성복지구 도시개발사업에 따른 지형현황측량
C20230016,500kV 동해안-신가평T/L 건설공사(동부-1구간) 사후환경영향조사 용역,환경사업부,진행,비주관사,20230016,06010_C20230016,06010_환경\1팀\02.사후환경영향조사\20230016┃500kV 동해안-신가평TL 건설공사(동부-1구간) 사후환경영향조사 용역
C20230018,제2경춘국도(남양주~춘천) 도로건설공사(제3공구) 실시설계용역,도로부,진행,비주관사,20230018,01010_C20230018,01010_도로\20230018_제2경춘국도(남양주~춘천)도로건설공사(제3공구) 실시설계용역(원주청)
C20230021,월포 자연재해위험개선지구 정비사업 기본 및 실시설계 용역,항만부,진행,비주관사,20230021,07020_C20230021,07010_항만\20230021 (지분외주) 월포 자연재해위험개선지구 정비사업 기본 및 실시설계용역
C20230022,의정부법조타운 공공주택지구 조사설계용역,도시설계부,진행,비주관사,20230022,04020_C20230022,04020_도시설계\20230022 의정부법조타운 공공주택지구 조사설계용역
C20230024,남양주왕숙 공공주택지구 사후환경영향조사(공사시) 용역,환경사업부,진행,주관사,20230024,06010_C20230024,06010_환경\2팀\02.사후환경영향조사\20230024ㅣ남양주왕숙 공공주택지구 사후환경영향조사(공사시) 용역
C20230029,남양주왕숙 국도47호선 이설(지하화)공사 T/K 입찰(기본)설계 용역,구조부,준공,비주관사,20230029,01030_C20230029,01030_구조\20230029_남양주왕숙 국도47호선 이설(지하화)공사 실시설계 용역
C20230031,보성군 조성 자연재해위험 개선지구 정비사업 타당성조사 및 기본계획수립용역,수자원부,준공,주관사,20230031,05010_C20230031,05010_수자원\20230031 보성군 조성 자연재해위험개선지구 정비사업 타당성조사 및 기본계획수립 용역
C20230033,승학터널 민간투자사업 환경영향평가 용역,환경사업부,진행,비주관사,20230033,06010_C20230033,06010_환경\2팀\01.환경영향평가\2023033ㅣ승학터널 민간투자사업 환경영향평가
C20230034,삽교천권역 하천기본계획  및 하천시설관리대장작성 용역,수자원부,진행,비주관사,20230034,05010_C20230034,05010_수자원\20230034 삽교천권역 하천기본계획 및 하천시설관리대장작성 용역
C20230037,소하천구역 지정 및 지형도면고시 용역(봉산소하천 외 4개소 소하천정비사업),수자원부,준공,주관사,20230037,05010_C20230037,99999_준공\13. 수자원부\20230037 소하천구역 지정 및 지형도면고시 용역(봉산소하천 외 4개소 소하천정비사업)
C20230040,신림~봉천 터널 도로건설공사(1공구) 환기시설 기준 변경 설계 인력지원,도로부,진행,주관사,20230040,01010_C20230040,01010_도로\20230040_신림봉천 터널 도로건설공사(1공구) 환기시설 기준 변경 설계 인력지원
C20230041,창원남천유역 비점오염저감시설 설치사업 기본 및 실시설계 용역,상하수도부,준공,주관사,20230041,07010_C20230041,07010_상하수도\Y20230041 창원남천유역 비점오염저감시설 설치사업 기본 및 실시설계용역
C20230043,네팔 Road Safety Management PMC,도로부,진행,주관사,20230043,01010_C20230043,01010_도로\0004 해외사업\C20230043 네팔 Road Safety PMC
C20230044,우주발사체 사이언스 콤플렉스 조성 타당성조사 기획연구,도시계획부,준공,주관사,20230044,04010_C20230044,04010_도시계획\4팀\2023-0044 우주발사체 사이언스 콤플렉스 조성 타당성조사 기획연구
C20230045,진도군 도로건설 관리계획 및 농어촌도로 기본계획 수립용역,교통부,준공,주관사,20230045,01050_C20230045,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\20230045 진도군 도로건설 관리계획 및 농어촌도로 기본계획 수립용역"
C20230046,당본지구 급경사지 붕괴위험지역 정비사업 소규모환경영향평가 용역,환경사업부,준공,주관사,20230046,06010_C20230046,06010_환경\1팀\04.소규모환경영향평가\20230046┃당본지구 급경사지 붕괴위험지역 정비사업 소규모환경영향평가 용역
C20230051,지방도415호선 신월~여량간 도로확포장공사 사후환경영향조사 용역,환경사업부,진행,주관사,20230051,06010_C20230051,06010_환경\1팀\02.사후환경영향조사\20230051 I 지방도415호선 신월_여량간 도로확포장공사 사후환경영향조사용역
C20230053,김포시 도로건설 관리계획 수립 용역,교통부,준공,비주관사,20230053,01050_C20230053,01050_교통\20230053 김포시 도로건설 관리계획 수립용역
C20230054,산본신도시 정비기본계획 수립 용역,도시계획부,진행,비주관사,20230054,04010_C20230054,04010_도시계획\2팀\2023-054. 산본신도시 정비기본계획 수립 용역
C20230061,태백선 태백~문곡 등 14개소 방음벽 개량공사 실시설계 용역,철도설계부,준공,주관사,20230061,03010_C20230061,03010_철도\C20230061 태백선 태백~문곡 등 14개소 방음벽 개량공사 실시설계 용역
C20230064,"국가어항 지정, 개발방식 개편 방안 및 타당성 조사 용역",항만부,진행,비주관사,20230064,07020_C20230064,"07010_항만\20230064 (공동수행) 국가어항 지정, 개발방식 개편 방안 및 타당성 조사 용역"
C20230065,경부선 철도 지하화 사업 실행계획수립용역,도시계획부,진행,주관사,20230065,04010_C20230065,04010_도시계획\창원팀\2023-065. 경부선 철도 지하화 사업 실행계획수립용역
C20230066,국지도23호선 안성 대덕~용인 남사 도로건설공사 등 사전기획조사용역,도로부,준공,주관사,20230066,01010_C20230066,01010_도로\20230066_국지도23호선 안성 대덕~용인 남사 도로건설공사 등 사전기획조사용역(서울청)
C20230068,영산강 나주지구 통합하천사업 타당성 및 기본계획 검토용역,수자원부,진행,비주관사,20230068,05010_C20230068,05010_수자원\20230068 영산강 나주지구 통합하천사업 타당성 및 기본계획 검토용역
C20230073,칠서취수장 시설개선(신설)사업 기본 및 실시설계용역,상하수도부,진행,비주관사,20230073,07010_C20230073,07010_상하수도\Y20230073 칠서취수장 시설개선(신설)사업 기본 및 실시설계용역
C20230078,국도35호선 하방교 등 7개소 정밀안전점검 기술용역,안전진단부,준공,주관사,20230078,01060_C20230078,01060_안전진단\20230078_국도35호선 하방교 등 7개소 정밀안전점검 기술용역
C20230079,국도58호선 삼랑진교 등 8개소 정밀안전점검 등 기술용역,안전진단부,준공,주관사,20230079,01060_C20230079,01060_안전진단\20230079_국도58호선 삼랑진교 등 8개소 정밀안전전점검 등 기술용역
C20230080,신분당선 광교~호매실 복선전철 제1공구 건설공사(T/K) 실시설계,철도설계부,진행,비주관사,20230080,03010_C20230080,03010_철도\C20230080 신분당선 광교~호매실 복선전철 제1공구 건설공사(TK) 실시설계
C20230081,홍천강 하천정비사업(3개지구) 환경영향평가용역,환경사업부,진행,비주관사,20230081,06010_C20230081,06010_환경\1팀\01.환경영향평가\20230081┃홍천강 하천정비사업(3개지구) 환경영향평가
C20230086,154kV 청리-영동T/L 소규모환경영향평가 용역,환경사업부,진행,주관사,20230086,06010_C20230086,06010_환경\1팀\04.소규모환경영향평가\20230086┃154kV 청리-영동 소규모환경영향평가 용역
C20230087,(용역)새만금국제공항 건설공사 기본설계 설계용역(공항/토질 및 기초),공항및인프라사업부,준공,주관사,20230087,01020_C20230087,01020_공항인프라\1. 진행사업\C20230087_(용역)새만금국제공항 건설공사 기본설계 설계용역(공항토질 및 기초)
C20230088,강릉~제진 단선전철 제4공구 건설공사(T/K) 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20230088,03020_C20230088,No folder
C20230089,수원시 주차장 수급실태조사 및 타당성 조사용역,교통부,준공,주관사,20230089,01050_C20230089,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\20230089 수원시 주차장 수급실태 및 타당성 조사용역"
C20230091,2023년도 구조물 정밀안전진단 및 성능평가 용역(대전충남 P6),안전진단부,준공,비주관사,20230091,01060_C20230091,01060_안전진단\20230091_2023년도 구조물 정밀안전진단 및 성능평가 용역(대전충남 P6)
C20230092,2023년도 구조물 정밀안전진단 및 성능평가 용역(수도권 P3),안전진단부,준공,비주관사,20230092,01060_C20230092,01060_안전진단\20230092_2023년도 구조물 정밀안전진단 및 성능평가 용역(수도권 P3)
C20230093,나주00 국가산업단지 개발사업 조사설계용역,도시계획부,진행,주관사,20230093,04010_C20230093,04010_도시계획\1팀\2023-093. 나주00 국가산업단지 개발사업 조사설계용역
C20230094,평택~오송 2복선화 제4공구 건설공사(T/K) 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,비주관사,20230094,03020_C20230094,No folder
C20230098,용기포항 배후부지 활용방안 기본구상용역,항만부,준공,비주관사,20230098,07020_C20230098,07010_항만\20230098 (지분외주) 용기포항 배후부지 활용방안 기본구상용역
C20230099,동해북부 단위유역 유역하수도 정비계획 변경수립용역,상하수도부,준공,비주관사,20230099,07010_C20230099,07010_상하수도\Y20230099 동해북부 단위유역 유역하수도정비 기본계획
C20230105,345kV 신장성S/S 토건공사 실시설계용역(토목분),도시설계부,진행,주관사,20230105,04020_C20230105,04020_도시설계\20230105 345kV 신장성SS 토건공사 실시설계용역(토목분)
C20230107,합천군 정수장 기술진단 용역,상하수도부,준공,주관사,20230107,07010_C20230107,No folder
C20230109,포항 우목죽천지구 도시개발사업 조사설계 용역,도시계획부,진행,주관사,20230109,04010_C20230109,04010_도시계획\3팀\2023-0109. 포항 우목죽천지구 도시개발사업 조사설계 용역
C20230110,포항 임곡지구 도시개발사업 조사설계 용역,도시계획부,진행,주관사,20230110,04010_C20230110,04010_도시계획\3팀\2023-0110. 포항 임곡지구 도시개발사업 조사설계 용역
C20230111,향남2택지 지구 내 기반시설 설치공사 설계용역,구조부,진행,주관사,20230111,01030_C20230111,01030_구조\20230111 향남2택지지구내기반시설설치공사설계용역
C20230112,"석수역 주변 도시개발사업 개발계획(변경),실시계획(변경) 및 환지처분 용역",도시계획부,진행,주관사,20230112,04010_C20230112,"04010_도시계획\2팀\2023-112. 석수역 주변 도시개발사업 개발계획(변경) 및 실시계획(변경), 환지처분 용역"
C20230113,비응항 정온도 개선사업 사후환경영향조사용역(운영시),환경사업부,진행,비주관사,20230113,06010_C20230113,06010_환경\2팀\02.사후환경영향조사\20230113ㅣ비응항 정온도 개선사업 사후환경영향조사(운영시) 용역
C20230116,진주시 하수도정비 기본계획(변경) 수립 용역,상하수도부,진행,주관사,20230116,07010_C20230116,07010_상하수도\Y20230116 진주시 하수도정비기본계획(변경) 수립 용역
C20230117,2023년도 구조물 정밀안전점검·진단 및 성능평가 통합 용역(충북 S3),안전진단부,준공,비주관사,20230117,01060_C20230117,01060_안전진단\20230117_2023년도 구조물 정밀안전점검 진단 및 성능평가 통합 용역(충북 S3)
C20230118,새만금 지역간 연결도로 전략·환경영향평가 및 해역이용협의 용역,환경사업부,진행,주관사,20230118,06010_C20230118,"06010_환경\1팀\01.환경영향평가\20230118┃새만금 지역간 연결도로 건설사업 전략, 환경, 해역이용협의"
C20230119,성남시 도시교통정비 중기계획 수립 용역,교통부,준공,주관사,20230119,01050_C20230119,01050_교통\20230119 성남시 도시교통정비 중기계획 수립용역
C20230121,베트남 하남 신도시 개발사업 예비 타당성조사,도시계획부,준공,비주관사,20230121,04010_C20230121,04010_도시계획\2팀\00 준공과업\2023-121. 베트남 하남신도시 개발사업 예비타당성조사
C20230122,파주 준공지구 도시관리계획(지구단위계획) 변경 용역,도시계획부,진행,주관사,20230122,04010_C20230122,04010_도시계획\1팀\2023-122. 파주 준공지구 도시관리계획(지구단위계획) 변경 용역
C20230123,청도군 물 재이용 관리계획(변경) 수립 용역,상하수도부,준공,주관사,20230123,07010_C20230123,07010_상하수도\Y20230123 청도군 물 재이용 관리계획(변경) 수립 용역
C20230124,새다리 중계펌프장 주변 침수원인 조사용역,상하수도부,준공,주관사,20230124,07010_C20230124,07010_상하수도\Y20230124 새다리 중계펌프장 주변 침수원인 조사용역
C20230125,귀조천외 2개소 소하천 정비사업 실시설계용역,수자원부,준공,주관사,20230125,05010_C20230125,05010_수자원\20230125 귀조천외 2개소 소하천정비사업 실시설계 용역
C20230126,나주 에너지 국가산업단지 연계교통체계구축대책 수립 및 교통영향평가 용역,교통부,진행,주관사,20230126,01050_C20230126,01050_교통\20230126 나주 에너지 국가산업단지 연계교통체계구축대책 수립 및 교통영향평가 용역
C20230127,특리지구 다목적농촌용수개발사업 세부설계 용역(PQ),수자원부,진행,비주관사,20230127,05010_C20230127,05010_수자원\20230127 특리지구 다목적농촌용수개발사업 세부설계 용역
C20230128,2023년 교량 내진성능평가 및 내진보강 설계용역(1구간),구조부,준공,비주관사,20230128,01030_C20230128,01030_구조\20230128 2023년 교량 내진성능평가 및 내진보강 설계용역(1구간)
C20230130,2030년 양산도시관리계획(재정비) 수립 용역,도시계획부,진행,비주관사,20230130,04010_C20230130,04010_도시계획\창원팀\2023-130. 2030년 양산도시관리계획(재정비) 수립 용역
C20230131,장성 동화~서삼 국가지원지방도 건설공사 교통영향평가용역,교통부,진행,주관사,20230131,01050_C20230131,01050_교통\20230131 장성 동화-서삼 국지도 건설공사 교통영향평가용역
C20230132,전주권 광역상수도 관로 복선화사업 기본 및 실시설계 용역(3공구),상하수도부,진행,비주관사,20230132,07010_C20230132,07010_상하수도\Y20230132 전주권광역상수도 관로 복선화사업 기본 및 실시설계 용역(3공구)
C20230135,광주효천1 도시개발사업 사후환경영향조사(운영시) 용역,환경사업부,진행,주관사,20230135,06010_C20230135,06010_환경\1팀\02.사후환경영향조사\20230135 I 광주효천1 도시개발사업 사후환경영향조사(운영시) 용역
C20230136,호국로(학정삼거리) 입체화사업 기본 및 실시설계용역,도로부,준공,주관사,20230136,01010_C20230136,01010_도로\20230136_호국로(학정삼거리)입체화사업 기본 및 실시설계용역(대구광역시 도시건설본부)
C20230139,황룡강 평림지구 하천환경정비사업 실시설계용역,수자원부,진행,비주관사,20230139,05010_C20230139,05010_수자원\20230139 황룡강 평림지구 하천정비사업 실시설계 용역
C20230141,홍천 비발디파크 관광단지 인프라 재정비계획 수립 용역,상하수도부,진행,주관사,20230141,07010_C20230141,07010_상하수도\Y20230141 홍천 비발디파크 관광단지 인프라 재정비계획 수립 용역
C20230142,산장지구 다목적농촌용수개발사업 기본계획 용역,수자원부,준공,비주관사,20230142,05010_C20230142,05010_수자원\20230142 산장지구 다목적농촌용수개발사업 기본계획 용역
C20230143,덕산지구 배수개선사업 세부설계 용역,수자원부,준공,주관사,20230143,05010_C20230143,No folder
C20230144,고천암3지구 배수개선사업 세부설계 용역,수자원부,준공,비주관사,20230144,05010_C20230144,No folder
C20230146,양화 자연재해위험 개선지구 정비사업 실시설계용역,수자원부,준공,주관사,20230146,05010_C20230146,05010_수자원\20230146 양화 자연재해위험개선지구 정비사업 실시설계 용역
C20230147,2023년 인천1호선 계양~예술회관 궤도시설 정밀진단 용역,철도설계부,준공,주관사,20230147,03010_C20230147,03010_철도\C20230147 2023년 인천1호선 계양~예술회관간 궤도시설 정밀진단 용역 최종
C20230149,수서역세권 공공주택지구 조사설계용역 중 밤고개로 보완설계 및 실시계획 변경인가,도로부,진행,주관사,20230149,01010_C20230149,"01010_도로\20230149_수서역세권 공공주택지구 조사설계용역 중 밤고개로 보완설계 및 실시계획 변경인가(LH-도화,동명,선진)"
C20230153,고속국도 제55호 중앙선(김해공항~대동) 확장공사 타당성 및 기본설계 엔지니어링,도로부,진행,주관사,20230153,01010_C20230153,01010_도로\20230153_고속국도 제55호 중앙선(김해공항～대동) 확장공사타당성 및 기본설계(도로공사)
C20230154,평창터널 민간투자사업 전략환경영향평가 용역,환경사업부,진행,주관사,20230154,06010_C20230154,06010_환경\2팀\03.전략환경영향평가\20230154ㅣ평창터널 민간투자사업 전략환경영향평가 용역
C20230155,2030년 양산시 도시공업지역 기본계획 수립 용역,도시계획부,진행,주관사,20230155,04010_C20230155,04010_도시계획\창원팀\2023-155. 2030년 양산시 도시공업지역 기본계획 수립 용역
C20230158,울산 남신항 2단계 철재부두 축조공사 기본 및 실시설계용역,항만부,준공,비주관사,20230158,07020_C20230158,07010_항만\20230158 (공동수행) 울산 남신항 2단계 철재부두 축조공사 기본 및 실시설계용역
C20230159,남양주왕숙 국도47호선 이설(지하화)공사 T/K 실시설계 용역,구조부,진행,비주관사,20230159,01030_C20230159,01030_구조\20230159 남양주왕숙 국도47호선 이설(지하화)공사 TK 실시설계 용역
C20230161,일광공공하수처리시설 증설공사 기본 및 실시설계 용역,상하수도부,진행,주관사,20230161,07010_C20230161,07010_상하수도\Y20230161 일광공공하수처리시설 증설공사 기본 및 실시설계 용역
C20230162,고성 천연가스발전 건설사업 소규모 지하안전평가 용역,지반부,준공,주관사,20230162,01040_C20230162,No folder
C20230166,(2023/24 KSP-IDB 공동컨설팅) 아르헨티나 하수처리수 재이용 계획 수립 용역,상하수도부,준공,주관사,20230166,07010_C20230166,07010_상하수도\Y20230166 (2023-24 KSP-IDB 공동컨설팅) 아르헨티나 하수처리수 재이용 계획 수립
C20230170,광주송정~순천 철도건설 제5공구 노반 기본 및 실시설계 용역,철도설계부,진행,비주관사,20230170,03010_C20230170,03010_철도\20230170 광주송정~순천 철도건설 제5공구 노반 기본 및 실시설계 용역
C20230171,호산동 일원 노후하수관로 정비사업 실시설계용역,상하수도부,준공,주관사,20230171,07010_C20230171,07010_상하수도\Y20230171 호산동 일원 노후 하수관로 정비사업 실시설계용역
C20230172,수서~광주 복선전철 제2공구 건설공사(T/K) 기본설계용역 [설계비],철도설계부,준공,비주관사,20230172,03010_C20230172,03010_철도\C20230172 수서~광주 복선전철 제2공구 건설공사(TK) 기본설계용역 [설계비]
C20230173,백령도 소형공항 건설사업 타당성평가 및 기본계획수립 중 측량분야,플랫폼사업실,진행,주관사,20230173,10010_C20230173,10010_플랫폼사업실\20230173_백령도 소형공항 건설사업 타당성평가 및 기본계획수립 중 측량분야
C20230175,500kV HVDC 신가평-수도권 송전선로 건설사업 환경영향평가 용역,환경사업부,진행,주관사,20230175,06010_C20230175,06010_환경\1팀\01.환경영향평가\20230175┃500kV HVDC 신가평-수도권 송전선로 환경영향평가
C20230177,안양천 파크골프장18홀 소규모 환경영향평가 용역,환경사업부,준공,주관사,20230177,06010_C20230177,No folder
C20230179,2023년 3호선 지축~대청간 궤도시설 정밀진단 및 성능평가용역,철도설계부,준공,비주관사,20230179,03010_C20230179,03010_철도\C20230179 2023년 3호선 지축~대청간 궤도시설 정밀진단 및 성능평가용역
C20230182,남해 서면-여수 신덕 국도건설공사 교통안전시설진단 및 교통영향평가용역,교통부,준공,주관사,20230182,01050_C20230182,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\02 교평 및 광역(준공폴더, 삭제금지, 주의요망)\20230182 남해 서면~여수 신덕 교통영향평가 및 교통시설안전진단 용역"
C20230183,승기하수처리구역 하수관로 기술진단 용역,상하수도부,준공,비주관사,20230183,07010_C20230183,07010_상하수도\Y20230183 승기하수처리구역 하수관로 기술진단 용역
C20230184,소안~구도 연도교 개설공사 기본 및 실시설계용역,구조부,진행,비주관사,20230184,01030_C20230184,01030_구조\20230184 소안~구도 연도교 개설공사 기본 및 실시설계용역
C20230185,성남~장호원(6-1공구) STA.1+742지점 교량설계 용역,도로부,진행,주관사,20230185,01010_C20230185,01010_도로\20230185_성남~장호원(6-1공구) STA.1+742지점 교량설계 용역
C20230188,부천대장 공공주택지구 광역교통개선대책 변경수립 용역,교통부,진행,주관사,20230188,01050_C20230188,01050_교통\20230188 부천대장 공공주택지구 광역교통개선대책 변경수립 용역
C20230189,공동주택(23년 경기북부1권역) 교통영향평가 용역,교통부,진행,주관사,20230189,01050_C20230189,01050_교통\20230189 공동주택(23년 경기북부1권역)교통영향평가 용역
C20230191,소양교 보도육교 실시설계 용역계약,도로부,진행,주관사,20230191,01010_C20230191,01010_도로\20230191_소양교 보도육교 실시설계용역
C20230193,2023년 6~7월 집중호우 지방도 재해복구사업 실시설계용역,도로부,준공,주관사,20230193,01010_C20230193,01010_도로\20230193_2023년 6~7월 집중호우 지방도 재해복구사업 실시설계용역(경상북도)
C20230194,갑천(지방)권역 하천기본계획 전략환경영향평가 용역,환경사업부,진행,주관사,20230194,06010_C20230194,06010_환경\2팀\03.전략환경영향평가\20230194ㅣ갑천(지방)권역 하천기본계획 전략환경영향평가 용역
C20230196,병산항지구 자연재해위험개선지구 지정 타당성조사 및 기본계획수립 용역,수자원부,준공,주관사,20230196,05010_C20230196,05010_수자원\20230196 병산항지구 자연재해위험개선지구 지정 타당성조사 및 기본계획수립 용역
C20230198,반지1구역 재건축사업 소규모 지하안전평가 용역,지반부,진행,주관사,20230198,01040_C20230198,01040_지반\준공 및 진행(과거~2024)\002.진행 프로젝트\C20230198_반지1구역재건축사업소규모지하안전평가용역
C20230199,용인~광주 고속화도로 민간투자사업 전략환경영향평가 용역,환경사업부,진행,주관사,20230199,06010_C20230199,06010_환경\1팀\03.전략환경영향평가\20230199ㅣ용인~광주 고속화도로 민간투자사업 전략환경영향평가
C20230201,OO 에코타운 조성사업 환경영향평가,환경사업부,진행,주관사,20230201,06010_C20230201,06010_환경\2팀\01.환경영향평가\2023201ㅣ00에코타운 조성사업 환경영향평가
C20230202,안양천 파크골프장 소규모환경영향평가 용역,환경사업부,준공,주관사,20230202,06010_C20230202,06010_환경\1팀\04.소규모환경영향평가\@완료\(완료) 20230202┃안양천 금천구 파크골프장 소규모환경영향평가 용역
C20230203,잠비아 페이라(Feira) 교량 타당성 조사 및 실시설계,구조부,진행,비주관사,20230203,01030_C20230203,01030_구조\20230203 잠비아 페이라 교량 타당성조사 및 실시설계
C20230205,대연지구 자연재해위험개선지구지정 타당성 조사 및 기본계획수립 용역,수자원부,준공,주관사,20230205,05010_C20230205,05010_수자원\20230205 대연지구 자연재해위험개선지구 타당성 조사 및 기본계획 용역
C20230206,수도권광역급행철도 B노선 민간투자사업 노반궤도분야 실시설계 건설사업관리용역,도시철도부,준공,비주관사,20230206,02010_C20230206,No folder
C20230208,동해항 남부두(1단계) 13번선석 개선사업 실시설계용역,항만부,준공,주관사,20230208,07020_C20230208,01020_공항인프라\2. 준공사업\20230208_공항인프라사업부-도로부 이관사업(완료)
C20230209,여수 화태~백야 도로건설공사 1공구 앵커리지 관리터널 변경설계 용역,지반부,준공,주관사,20230209,01040_C20230209,"99999_준공\01. 도로, 공항부\20230209_서울청 국도체계 수립방안(가칭)"
C20230210,대치천 등 3개하천 하천기본계획 및 하천시설관리대장 작성 용역,수자원부,진행,비주관사,20230210,05010_C20230210,05010_수자원\20230210 대치천 등 3개하천 하천기본계획 및 하천시설관리대장 작성 용역
C20230216,광주송정~순천 철도건설 제4공구 건설공사 입찰설계 (구조),구조부,준공,주관사,20230216,01030_C20230216,01030_구조\20230216 광주송정~순천 철도건설 제4공구 건설공사 기본설계
C20230217,부산대저 공공주택지구 조사설계용역,도시설계부,진행,비주관사,20230217,04020_C20230217,04020_도시설계\20230217 부산대저 공공주택지구 조사설계용역
C20230218,고성군 성장관리계획구역 지정 및 관리계획 수립 용역,도시계획부,준공,비주관사,20230218,04010_C20230218,04010_도시계획\창원팀\2023-218. 고성군 성장관리계획구역 지정 및 관리계획 수립 용역
C20230219,아곡레스피아 증설사업 기본 및 실시설계용역,상하수도부,진행,주관사,20230219,07010_C20230219,07010_상하수도\Y20230219 아곡레스피아 증설사업 기본 및 실시설계용역
C20230220,오송 철도클러스터 국가산업단지 기본계획 수립 및 사업타당성조사 용역,도시계획부,진행,주관사,20230220,04010_C20230220,04010_도시계획\4팀\2023-0220 오송 철도클러스터 국가산업단지 기본계획 수립 및 사업타당성조사 용역
C20230221,금음항·하서항 어촌신활력증진사업 기본 및 실시설계 용역,항만부,준공,비주관사,20230221,07020_C20230221,07010_항만\20230221 (지분외주) 금음항·하서항 어촌신활력증진사업 기본 및 실시설계 용역
C20230222,평택~오송 2복선화 건설사업 사후환경영향조사용역,환경사업부,진행,주관사,20230222,06010_C20230222,06010_환경\2팀\02.사후환경영향조사\20230222ㅣ평택~오송 2복선화 건설사업 사후환경영향조사용역
C20230223,용문 내지천 재해복구 개선사업 기본 및 실시설계 용역,수자원부,준공,주관사,20230223,05010_C20230223,05010_수자원\20230223 용문 내지천 재해복구 개선사업 기본 및 실시설계 용역
C20230224,판교지구 다목적농촌용수개발사업(2공구) 세부설계 용역,수자원부,진행,비주관사,20230224,05010_C20230224,05010_수자원\20230224 판교지구 다목적농촌용수개발사업(2공구) 세부설계 용역
C20230225,여수 화태~백야 도로건설공사 1공구 관리터널 확인 조사 및 변경설계 안정성검토 중 갱구비탈면 보강공법 설계용역,지반부,준공,주관사,20230225,01040_C20230225,01040_지반\준공 및 진행(과거~2024)\002.진행 프로젝트\C20230225_여수 화태~백야 도로건설공사 1공구 관리터널 확인 조사 및 변경설계 안정성검토 중 갱구비탈면 보강공법 설계용역
