project_id,project_name,project_path,last_updated,department,contract_exists,contract_count,specification_exists,specification_count,initiation_exists,initiation_count,agreement_exists,agreement_count,budget_exists,budget_count,deliverable_exists,deliverable_count,completion_exists,completion_count,evaluation_exists,evaluation_count,certificate_exists,certificate_count,final_deliverable_exists,final_deliverable_count
20200269,2020269_농소~강동간(2공구) 도로개설공사 설계단계_건설사업관리,Z:01010_도로\2020269_농소~강동간(2공구) 도로개설공사 설계단계_건설사업관리,2025-02-27 06:22:09,01010_도로,True,3,True,2,False,0,False,0,True,2,True,1,True,2,False,0,True,1,,
2020nnnn,2020-한국도로공사 설계요령 개정,Z:01010_도로\0004 해외사업\국내 설계기준\2020-한국도로공사 설계요령 개정,2025-02-27 09:02:00,01010_도로,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,,
20210007,2021007_북부도로망외 1개소 타당성조사 및 기본계획 수립(안성시),Z:01010_도로\2021007_북부도로망외 1개소 타당성조사 및 기본계획 수립(안성시),2025-02-27 07:48:52,01010_도로,False,0,True,2,True,2,True,2,True,2,False,0,True,2,False,0,True,3,,
20210016,2021016_영종~신도 평화도로 건설공사 실시설계용역(한화 16억),Z:01010_도로\0003 준공사업\2021016_영종~신도 평화도로 건설공사 실시설계용역(한화 16억),2025-02-27 06:22:37,01010_도로,True,2,False,0,True,1,True,2,True,3,True,3,False,0,False,0,True,1,,
20210025,2021025_산단 진입교량(봉암교)확장사업 타당성평가,Z:01010_도로\0003 준공사업\2021025_산단 진입교량(봉암교)확장사업 타당성평가,2025-02-27 06:22:48,01010_도로,True,2,True,3,True,3,False,0,True,1,False,0,True,2,False,0,True,3,,
20210037,2021037_고속국도 제400호 수도권 제2순환선 안산-인천 건설공사 기본 및 실시설계용역(제1공구),Z:01010_도로\2021037_고속국도 제400호 수도권 제2순환선 안산-인천 건설공사 기본 및 실시설계용역(제1공구),2025-02-27 06:42:46,01010_도로,True,2,True,3,False,0,True,3,True,2,True,3,False,0,False,0,True,3,,
20210040,2021040_광양항 3단계 투기장(1구역) 항만재개발사업 연결도로 기본 및 실시설계용역(여수지방해양수산청),Z:01010_도로\0003 준공사업\2021040_광양항 3단계 투기장(1구역) 항만재개발사업 연결도로 기본 및 실시설계용역(여수지방해양수산청),2025-02-27 10:21:00,01010_도로,True,3,True,3,True,3,True,3,True,3,False,0,True,2,False,0,True,2,,
20210044,2021044_북부 도시계획도로 건설공사 실시설계용역(안성시_1.4억),Z:01010_도로\0003 준공사업\2021044_북부 도시계획도로 건설공사 실시설계용역(안성시_1.4억),2025-02-27 06:23:13,01010_도로,True,3,True,2,True,2,True,3,True,1,False,0,False,0,False,0,False,0,,
20210057,2021057_고속도로 건설사업 사전타당성 조사 용역(준공이후),Z:01010_도로\0003 준공사업\2021057_고속도로 건설사업 사전타당성 조사 용역(준공이후),2025-02-27 10:21:10,01010_도로,False,0,False,0,False,0,False,0,False,0,True,1,True,2,False,0,False,0,,
20210111,2021111 파평 일반산업단지 진입도로 개설공사 기본 및 실시설계 용역,Z:01010_도로\0003 준공사업\2021111 파평 일반산업단지 진입도로 개설공사 기본 및 실시설계 용역,2025-02-27 06:23:27,01010_도로,True,2,True,1,False,0,True,2,True,3,True,1,True,2,False,0,True,2,,
20210136,2021136 청주하이테크밸리 일반산업단지 진입도로 실시설계용역(청주시),Z:01010_도로\2021136 청주하이테크밸리 일반산업단지 진입도로 실시설계용역(청주시),2025-02-27 10:21:38,01010_도로,True,1,True,3,True,3,True,3,True,3,False,0,False,0,False,0,False,0,,
20210156,2021156_고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역(LH),Z:01010_도로\2021156_고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역(LH),2025-02-27 06:23:44,01010_도로,True,1,True,1,True,2,True,2,False,0,False,0,False,0,False,0,False,0,,
20210178,20210178_평창터널 민간투자사업 기본설계 및 제영향평가 용역,Z:01010_도로\20210178_평창터널 민간투자사업 기본설계 및 제영향평가 용역,2025-02-27 06:23:56,01010_도로,True,1,True,3,True,2,False,0,True,3,False,0,False,0,False,0,False,0,,
20210210,20210210_용인 포곡 스마트 물류단지 진입도로 설계 및 건설단계 건설사업관리용역,Z:01010_도로\0003 준공사업\20210210_용인 포곡 스마트 물류단지 진입도로 설계 및 건설단계 건설사업관리용역,2025-02-27 06:24:02,01010_도로,True,2,True,3,True,3,False,0,False,0,True,3,True,1,False,0,False,0,,
20210235,20210235_신림-봉천터널 도로건설공사(1공구) 환기소 이전 설계비 인력지원,Z:01010_도로\20210235_신림-봉천터널 도로건설공사(1공구) 환기소 이전 설계비 인력지원,2025-02-27 06:24:16,01010_도로,True,2,True,3,True,3,False,0,False,0,True,3,False,0,False,0,False,0,,
20210251,20210251 국도37호선 양평 옥천~가평 설악 도로건설공사 기본 및 실시설계용역,Z:01010_도로\20210251 국도37호선 양평 옥천~가평 설악 도로건설공사 기본 및 실시설계용역,2025-02-27 06:24:27,01010_도로,False,0,True,3,True,3,True,3,True,3,True,1,False,0,False,0,False,0,,
2021nnnn,2021_국도건설공사 설계실무 요령(PDF),Z:01010_도로\0004 해외사업\국내 설계기준\2021_국도건설공사 설계실무 요령(PDF),2025-02-27 09:18:15,01010_도로,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,,
20220001,20220001 네팔 마헨드라 기존도로 구조물 예타,Z:01010_도로\0004 해외사업\20220001 네팔 마헨드라 기존도로 구조물 예타,2025-02-27 07:52:16,01010_도로,True,3,False,0,False,0,True,3,True,1,False,0,False,0,False,0,True,3,,
20220002,202202 인도네시아 바탐-빈탄 교량,Z:01010_도로\0004 해외사업\202202 인도네시아 바탐-빈탄 교량,2025-02-27 06:35:18,01010_도로,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,,
20220020,20220020_남원 주천-고기 국가지원지방도 시설개량공사 기본 및 실시설계용역(익산청),Z:01010_도로\20220020_남원 주천-고기 국가지원지방도 시설개량공사 기본 및 실시설계용역(익산청),2025-02-27 06:24:55,01010_도로,True,2,True,3,True,1,True,2,True,3,False,0,True,3,False,0,False,0,,
20220036,20220036_남양주왕숙 공공주택지구 국도47호선 지하화공사 기본계획용역(준공),Z:01010_도로\0003 준공사업\20220036_남양주왕숙 공공주택지구 국도47호선 지하화공사 기본계획용역(준공),2025-02-27 07:06:19,01010_도로,True,2,True,1,True,3,True,3,True,3,False,0,False,0,False,0,True,3,,
20220049,20220049_천안테크노파크일반산업단지 진입도로 실시설계용역(천안시),Z:01010_도로\0003 준공사업\20220049_천안테크노파크일반산업단지 진입도로 실시설계용역(천안시),2025-02-27 06:25:11,01010_도로,True,2,True,1,True,2,True,3,True,2,False,0,True,1,False,0,False,0,,
20220091,20220091_안성 옥산도로(대로1-2호선) 도시관리계획 결정 및 실시설계용역,Z:01010_도로\20220091_안성 옥산도로(대로1-2호선) 도시관리계획 결정 및 실시설계용역,2025-02-27 06:25:20,01010_도로,True,2,True,1,True,3,True,3,True,1,False,0,False,0,False,0,False,0,,
20220112,"20220112_도성~용신간 도로 기본계획 및 도곡,우곡지구 연결램프 설치공사 실시설계용역(경상북도청)","Z:01010_도로\20220112_도성~용신간 도로 기본계획 및 도곡,우곡지구 연결램프 설치공사 실시설계용역(경상북도청)",2025-02-27 06:25:28,01010_도로,False,0,True,1,True,3,True,3,True,3,False,0,True,3,False,0,True,1,,
20220117,20220117_남동IC 개선사업 등 사전타당성조사 용역,Z:01010_도로\0003 준공사업\20220117_남동IC 개선사업 등 사전타당성조사 용역,2025-02-27 09:07:53,01010_도로,True,1,True,3,True,3,True,3,True,2,False,0,True,3,False,0,True,3,,
20220121,20220121 청주 남이 부용 외천~양촌 도로건설공사 기본 및 실시설계용역,Z:01010_도로\20220121 청주 남이 부용 외천~양촌 도로건설공사 기본 및 실시설계용역,2025-02-27 06:25:50,01010_도로,False,0,True,3,True,3,True,3,True,3,True,2,True,2,False,0,True,3,,
20220127,20220127_국지도86호선 양평서종~가평설악 도로건설공사 기본 및 실시설계용역(서울청),Z:01010_도로\20220127_국지도86호선 양평서종~가평설악 도로건설공사 기본 및 실시설계용역(서울청),2025-02-27 06:26:03,01010_도로,True,1,False,0,True,3,True,3,True,3,False,0,False,0,False,0,True,3,,
20220128,20220128 국도31호선 인제 상남-기린 도로건설공사 기본 및 실시설계용역(원주청),Z:01010_도로\20220128 국도31호선 인제 상남-기린 도로건설공사 기본 및 실시설계용역(원주청),2025-02-27 06:26:12,01010_도로,True,2,True,1,True,3,True,3,True,3,False,0,False,0,False,0,False,0,,
20220145,20220145_청송 진보-영양 입암 국도건설공사 기본 및 실시설계용역(부산청),Z:01010_도로\20220145_청송 진보-영양 입암 국도건설공사 기본 및 실시설계용역(부산청),2025-02-27 06:45:41,01010_도로,False,0,True,2,False,0,True,3,True,3,False,0,False,0,False,0,True,3,,
20220165,20220165_문평~신탄진 도로개설 사업기본 및 실시설계 용역,Z:01010_도로\20220165_문평~신탄진 도로개설 사업기본 및 실시설계 용역,2025-02-27 06:26:30,01010_도로,True,3,True,3,True,2,True,3,True,1,False,0,True,1,False,0,True,1,,
20220166,20220166_풍암교차로 정체구간 교통처리개선사업 기본 및 실시설계 용역(광주광역시),Z:01010_도로\20220166_풍암교차로 정체구간 교통처리개선사업 기본 및 실시설계 용역(광주광역시),2025-02-27 06:26:40,01010_도로,True,1,True,2,True,3,True,3,True,3,False,0,False,0,False,0,False,0,,
20220170,20220170_신림-봉천터널 도로건설공사(1공구) 지하차도 진출입부 위치변경 설계용역 인력지원,Z:01010_도로\20220170_신림-봉천터널 도로건설공사(1공구) 지하차도 진출입부 위치변경 설계용역 인력지원,2025-02-27 06:26:49,01010_도로,True,1,True,3,True,2,False,0,True,2,True,3,False,0,False,0,False,0,,
20220180,20220180 고속도로 건설사업 사전타당성 검토 용역,Z:01010_도로\20220180 고속도로 건설사업 사전타당성 검토 용역,2025-02-27 07:07:57,01010_도로,True,2,True,3,False,0,True,3,True,2,False,0,False,0,False,0,True,3,,
20220208,20220208_국지도88호선 영월 주천~한반도 외 1개소 도로건설공사 기본 및 실시설계용역 건설사업관리(설계단계) 및 설계VE용역,Z:01010_도로\20220208_국지도88호선 영월 주천~한반도 외 1개소 도로건설공사 기본 및 실시설계용역 건설사업관리(설계단계) 및 설계VE용역,2025-02-27 06:27:09,01010_도로,True,3,True,3,True,3,True,3,True,1,True,3,True,3,False,0,True,1,,
20220213,20220213_리도204호선 재설계용역(성남-장호원6 변경설계),Z:01010_도로\20220213_리도204호선 재설계용역(성남-장호원6 변경설계),2025-02-27 06:27:18,01010_도로,True,3,True,3,False,0,False,0,True,1,True,2,False,0,False,0,False,0,,
20220218,20220218_제천~영월간 고속도로 건설공사기본 및 실시설계용역(4공구),Z:01010_도로\20220218_제천~영월간 고속도로 건설공사기본 및 실시설계용역(4공구),2025-02-27 06:27:28,01010_도로,True,1,True,3,True,3,True,3,True,3,False,0,False,0,False,0,True,3,,
20220239,20220239_노화~평촌 지방도 확포장공사 기본 및 실시설계용역(충청남도),Z:01010_도로\20220239_노화~평촌 지방도 확포장공사 기본 및 실시설계용역(충청남도),2025-02-27 06:27:36,01010_도로,True,1,True,3,False,0,True,3,True,3,False,0,False,0,False,0,False,0,,
20221221,20221221_올림픽대로 청담(간이)휴게소 민간제안사업-이태옥BSJ,Z:01010_도로\20221221_올림픽대로 청담(간이)휴게소 민간제안사업-이태옥BSJ,2025-02-27 06:27:41,01010_도로,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,,
20230001,20230001 방글라데시 메그나 교량 입찰설계,Z:01010_도로\0004 해외사업\20230001 방글라데시 메그나 교량 입찰설계,2025-02-27 09:18:23,01010_도로,True,3,True,1,False,0,True,2,False,0,False,0,False,0,False,0,False,0,,
20230018,20230018_제2경춘국도(남양주~춘천)도로건설공사(제3공구) 실시설계용역(원주청),Z:01010_도로\20230018_제2경춘국도(남양주~춘천)도로건설공사(제3공구) 실시설계용역(원주청),2025-02-27 06:27:56,01010_도로,False,0,True,3,True,3,True,3,True,3,True,3,True,3,False,0,True,2,,
20230040,20230040_신림봉천 터널 도로건설공사(1공구) 환기시설 기준 변경 설계 인력지원,Z:01010_도로\20230040_신림봉천 터널 도로건설공사(1공구) 환기시설 기준 변경 설계 인력지원,2025-02-27 06:28:05,01010_도로,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,,
20230043,C20230043 네팔 Road Safety PMC,Z:01010_도로\0004 해외사업\C20230043 네팔 Road Safety PMC,2025-02-27 06:28:10,01010_도로,True,3,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,,
20230050,20230050 광주시 도로건설관리계획 농어촌도로기본계획 수립 용역(교통지원),Z:01010_도로\20230050 광주시 도로건설관리계획 농어촌도로기본계획 수립 용역(교통지원),2025-02-27 07:09:24,01010_도로,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,,
20230063,20230063_속초시 도로망 조사 및 기본계획용역(속초시),Z:01010_도로\0003 준공사업\20230063_속초시 도로망 조사 및 기본계획용역(속초시),2025-02-27 06:28:24,01010_도로,False,0,True,1,True,3,False,0,True,1,False,0,True,3,False,0,False,0,,
20230066,20230066_국지도23호선 안성 대덕~용인 남사 도로건설공사 등 사전기획조사용역(서울청),Z:01010_도로\20230066_국지도23호선 안성 대덕~용인 남사 도로건설공사 등 사전기획조사용역(서울청),2025-02-27 06:28:34,01010_도로,True,1,True,2,True,3,True,1,True,3,False,0,True,1,False,0,True,3,,
20230069,20230069_신안 비금-암태 도로건설공사 기본설계용역(익산청),Z:01010_도로\20230069_신안 비금-암태 도로건설공사 기본설계용역(익산청),2025-02-27 06:47:30,01010_도로,True,1,False,0,True,3,True,3,False,0,False,0,False,0,False,0,True,1,,
20230120,20230120_구봉산 관광단지 진입도로 개설공사 실시설계 및 도시관리계획 용역(광양시),Z:01010_도로\20230120_구봉산 관광단지 진입도로 개설공사 실시설계 및 도시관리계획 용역(광양시),2025-02-27 06:28:51,01010_도로,True,1,True,1,True,2,True,3,True,2,False,0,True,3,False,0,False,0,,
20230133,20230133 황령3터널 도로개설 기본 및 실시설계용역(부산시),Z:01010_도로\20230133 황령3터널 도로개설 기본 및 실시설계용역(부산시),2025-02-27 06:29:00,01010_도로,True,3,True,2,True,3,True,3,True,3,False,0,False,0,False,0,False,0,,
20230134,20230134_국가지원지방도32호선(문경 농암 화산-사현) 건설공사 기본 및 실시설계용역(부산지방국토관리청),Z:01010_도로\20230134_국가지원지방도32호선(문경 농암 화산-사현) 건설공사 기본 및 실시설계용역(부산지방국토관리청),2025-02-27 07:10:30,01010_도로,False,0,True,1,True,3,True,3,True,3,False,0,False,0,False,0,True,3,,
20230136,20230136_호국로(학정삼거리)입체화사업 기본 및 실시설계용역(대구광역시 도시건설본부),Z:01010_도로\20230136_호국로(학정삼거리)입체화사업 기본 및 실시설계용역(대구광역시 도시건설본부),2025-02-27 07:10:35,01010_도로,True,2,True,3,True,3,True,3,True,3,True,1,False,0,False,0,True,1,,
20230148,20230148_도량~지산간 도시계획도로 개설 기본 및 실시설계용역(구미시),Z:01010_도로\20230148_도량~지산간 도시계획도로 개설 기본 및 실시설계용역(구미시),2025-02-27 07:10:39,01010_도로,True,1,True,3,True,2,True,3,True,3,False,0,False,0,False,0,False,0,,
20230149,"20230149_수서역세권 공공주택지구 조사설계용역 중 밤고개로 보완설계 및 실시계획 변경인가(LH-도화,동명,선진)","Z:01010_도로\20230149_수서역세권 공공주택지구 조사설계용역 중 밤고개로 보완설계 및 실시계획 변경인가(LH-도화,동명,선진)",2025-02-27 06:29:36,01010_도로,True,3,True,1,False,0,False,0,True,1,False,0,False,0,False,0,False,0,,
20230153,20230153_고속국도 제55호 중앙선(김해공항～대동) 확장공사타당성 및 기본설계(도로공사),Z:01010_도로\20230153_고속국도 제55호 중앙선(김해공항～대동) 확장공사타당성 및 기본설계(도로공사),2025-02-27 06:29:45,01010_도로,True,3,True,3,True,3,True,3,True,1,False,0,False,0,False,0,False,0,,
20230174,20230174_단양군 생활권 보행환경 종합정비사업 실시설계 용역(단양군),Z:01010_도로\20230174_단양군 생활권 보행환경 종합정비사업 실시설계 용역(단양군),2025-02-27 06:29:54,01010_도로,True,2,True,1,True,3,True,3,False,0,False,0,False,0,False,0,False,0,,
20230181,20230181_무주 적상지구 지방도 확포장공사 실시설계용역(전라북도),Z:01010_도로\20230181_무주 적상지구 지방도 확포장공사 실시설계용역(전라북도),2025-02-27 06:30:03,01010_도로,False,0,True,1,True,3,True,3,False,0,False,0,True,1,False,0,False,0,,
20230185,20230185_성남~장호원(6-1공구) STA.1+742지점 교량설계 용역,Z:01010_도로\20230185_성남~장호원(6-1공구) STA.1+742지점 교량설계 용역,2025-02-27 06:30:12,01010_도로,True,1,True,2,False,0,False,0,True,3,False,0,False,0,False,0,False,0,,
20230191,20230191_소양교 보도육교 실시설계용역,Z:01010_도로\20230191_소양교 보도육교 실시설계용역,2025-02-27 06:30:20,01010_도로,False,0,True,1,False,0,False,0,True,1,False,0,False,0,False,0,False,0,,
20230193,20230193_2023년 6~7월 집중호우 지방도 재해복구사업 실시설계용역(경상북도),Z:01010_도로\20230193_2023년 6~7월 집중호우 지방도 재해복구사업 실시설계용역(경상북도),2025-02-27 06:30:30,01010_도로,False,0,True,2,True,3,True,3,True,3,True,3,True,3,True,3,True,3,,
20230200,20230200_삼암-명목간 도로확포장공사 실시설계용역(안성시),Z:01010_도로\20230200_삼암-명목간 도로확포장공사 실시설계용역(안성시),2025-02-27 06:30:39,01010_도로,True,1,True,3,True,1,True,3,True,1,False,0,False,0,False,0,False,0,,
20230209,20230209_서울청 국도체계 수립방안(가칭),Z:01010_도로\20230209_서울청 국도체계 수립방안(가칭),2025-02-27 10:23:46,01010_도로,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,,
20240004,20240004 국도31호선 영월군 북면 문곡_연덕 도로조사 기술지원(오대ENG),Z:01010_도로\20240004 국도31호선 영월군 북면 문곡_연덕 도로조사 기술지원(오대ENG),2025-02-27 06:30:57,01010_도로,False,0,True,1,True,1,False,0,True,1,False,0,True,2,False,0,False,0,,
20240029,20240029 북면농어촌도로 103호(백담선)도로교통개선사업 타당성조사 및 기본계획 검토용역(인제군),Z:01010_도로\20240029 북면농어촌도로 103호(백담선)도로교통개선사업 타당성조사 및 기본계획 검토용역(인제군),2025-02-27 06:31:05,01010_도로,True,1,True,2,True,3,True,3,True,3,False,0,True,3,False,0,True,3,,
20240036,20240036_승학터널(민간투자사업)건설사업관리,Z:01010_도로\20240036_승학터널(민간투자사업)건설사업관리,2025-02-27 06:31:15,01010_도로,True,1,True,3,True,3,True,3,True,1,False,0,False,0,False,0,False,0,,
20240042,20240042_수도교-벌리신호등간 도시계획도로 개설 실시설계(보완)(사천시-외부 유출 절대금지. 사천시 업체와 소송중),Z:01010_도로\0003 준공사업\20240042_수도교-벌리신호등간 도시계획도로 개설 실시설계(보완)(사천시-외부 유출 절대금지. 사천시 업체와 소송중),2025-02-27 06:31:22,01010_도로,True,2,True,3,True,3,False,0,True,2,True,1,True,3,False,0,True,3,,
20240072,20240072_위도~식도(1단계)지방도 확포장공사 기본 및 실시설계용역(전라북도),Z:01010_도로\20240072_위도~식도(1단계)지방도 확포장공사 기본 및 실시설계용역(전라북도),2025-02-27 07:12:17,01010_도로,True,3,True,3,True,2,True,3,True,3,False,0,False,0,False,0,False,0,,
20240073,20240073_백운~천천2단계 지방도 확포장공사 기본 및 실시설계용역(전라북도),Z:01010_도로\20240073_백운~천천2단계 지방도 확포장공사 기본 및 실시설계용역(전라북도),2025-02-27 06:31:40,01010_도로,False,0,True,1,True,2,True,3,True,2,False,0,False,0,False,0,False,0,,
20240095,20240095_대산그린컴플렉스 일반산단 진입도로 개설공사 기본및실시설계용역(서산시),Z:01010_도로\20240095_대산그린컴플렉스 일반산단 진입도로 개설공사 기본및실시설계용역(서산시),2025-02-27 06:31:49,01010_도로,False,0,True,1,True,3,True,3,False,0,False,0,True,1,False,0,False,0,,
20240100,20240100_진천 메가폴리스산업단지 진입도로 건설공사 실시설계용역(진천군),Z:01010_도로\20240100_진천 메가폴리스산업단지 진입도로 건설공사 실시설계용역(진천군),2025-02-27 06:31:58,01010_도로,True,3,True,3,True,3,True,3,True,3,False,0,False,0,False,0,False,0,,
20240101,20240101_국도17호선 여수 소라 덕양교차로 개선공사 실시설계용역(익산청),Z:01010_도로\20240101_국도17호선 여수 소라 덕양교차로 개선공사 실시설계용역(익산청),2025-02-27 07:12:21,01010_도로,True,3,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,,
20240139,20240139_강원권 도로망계획 수립용역(원주청),Z:01010_도로\20240139_강원권 도로망계획 수립용역(원주청),2025-02-27 06:32:18,01010_도로,False,0,True,3,True,3,True,3,True,3,False,0,False,0,False,0,False,0,,
20240151,20240151_대동~매리 종점부 선형변경 및 실시설계용역(경상남도-남해종합개발),Z:01010_도로\20240151_대동~매리 종점부 선형변경 및 실시설계용역(경상남도-남해종합개발),2025-02-27 06:32:27,01010_도로,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,,
20240189,20240189 00민자고속도로 개발사업 도로분야 계획 및 설계용역_셀파,Z:01010_도로\20240189 00민자고속도로 개발사업 도로분야 계획 및 설계용역_셀파,2025-02-27 06:32:37,01010_도로,True,1,True,1,False,0,False,0,True,2,False,0,False,0,False,0,False,0,,
20240192,20240192_제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링 (2공구)_(한국도로공사),Z:01010_도로\20240192_제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링 (2공구)_(한국도로공사),2025-02-27 06:32:45,01010_도로,False,0,True,3,True,3,True,3,True,1,False,0,False,0,False,0,False,0,,
20240193,20240193_제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링 (3공구)_(한국도로공사),Z:01010_도로\20240193_제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링 (3공구)_(한국도로공사),2025-02-27 06:32:53,01010_도로,False,0,False,0,False,0,True,3,True,1,False,0,False,0,False,0,False,0,,
20240200,20240200_황금대교_현곡 금장간 도로개설공사 기본계획수립용역(경주시_청명수행),Z:01010_도로\20240200_황금대교_현곡 금장간 도로개설공사 기본계획수립용역(경주시_청명수행),2025-02-27 06:33:02,01010_도로,False,0,False,0,True,2,True,3,True,1,False,0,False,0,False,0,False,0,,
20240214,20240214_양기~양지 도로확포장공사 기본 및 실시설계용역,Z:01010_도로\20240214_양기~양지 도로확포장공사 기본 및 실시설계용역,2025-02-27 06:33:10,01010_도로,False,0,False,0,True,3,True,3,True,2,False,0,False,0,False,0,False,0,,
20240244,"20240244_둔포원도심연결도로구축사업 기본, 실시설계 및 도시관리계획결정용역(아산시)","Z:01010_도로\20240244_둔포원도심연결도로구축사업 기본, 실시설계 및 도시관리계획결정용역(아산시)",2025-02-27 06:33:19,01010_도로,False,0,True,1,True,3,True,3,False,0,False,0,False,0,False,0,False,0,,
20250002,20250002_중앙고속도로 확장에 따른 초정교 경간조정 재설계 용역,Z:01010_도로\20250002_중앙고속도로 확장에 따른 초정교 경간조정 재설계 용역,2025-02-27 08:08:09,01010_도로,False,0,True,2,False,0,False,0,True,1,False,0,False,0,False,0,False,0,,
