project_id,department_code,department,project_name,Status,Contractor,timestamp,remark,contract_exists,specification_exists,initiation_exists,agreement_exists,budget_exists,deliverable1_exists,deliverable2_exists,completion_exists,certificate_exists,evaluation_exists,contract_count,specification_count,initiation_count,agreement_count,budget_count,deliverable1_count,deliverable2_count,completion_count,certificate_count,evaluation_count
20210143,10010,10010_건설사업관리부,금강 하천시설유지보수 통합건설사업관리용역(2021년~2024년),준공,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210143 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210164,10010,10010_건설사업관리부,연동~노형2(이호처리분구) 노후하수관로 정비공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210164 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210187,10010,10010_건설사업관리부,구미 거의1지구 도시개발사업 건설사업관리용역,준공,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210187 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210190,10010,10010_건설사업관리부,미호천 여천지구 등 3개소 하천정비사업 건설사업관리(시공단계)용역,진행,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210190 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220080,10010,10010_건설사업관리부,명포 재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,준공,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220080 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220085,10010,10010_건설사업관리부,2022~2023년 부산경남본부 유지관리 건설사업관리용역(2권역),준공,비주관사,2025-03-03 23:58:46,No directory (Project ID 20220085 not found for department 10010),1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0
20220087,10010,10010_건설사업관리부,치악산 바람길숲 조성사업 감독권한대행 등 건설사업관리 용역,준공,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220087 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220092,10010,10010_건설사업관리부,영주시 주변 하수관로 정비사업 외 1건 통합 건설사업관리용역,준공,주관사,2025-03-03 23:58:46,No directory (Project ID 20220092 not found for department 10010),0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20220147,10010,10010_건설사업관리부,서거차항 정비공사 건설사업관리용역,진행,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220147 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220229,10010,10010_건설사업관리부,석계지구 자연재해위험개선지구 정비사업 건설사업관리(감독권한대행) 용역,준공,Unknown,2025-03-03 23:58:47,No directory (Project ID 20220229 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220233,10010,10010_건설사업관리부,통영 풍화일주도로 건설공사(2차) 외 1건 감독권한대행 등 건설사업관리용역,준공,Unknown,2025-03-03 23:58:47,No directory (Project ID 20220233 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220238,10010,10010_건설사업관리부,해양레저관광 거점 조성사업(해양시설물 공사) 건설사업관리용역,준공,Unknown,2025-03-03 23:58:47,No directory (Project ID 20220238 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220247,10010,10010_건설사업관리부,영주국토 도로관리(2권역) 통합건설사업관리용역(2022),진행,Unknown,2025-03-03 23:58:47,No directory (Project ID 20220247 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220271,10010,10010_건설사업관리부,2022년도 의정부국토 동부권역 도로운영분야 통합 건설사업관리용역,준공,Unknown,2025-03-03 23:58:48,No directory (Project ID 20220271 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220273,10010,10010_건설사업관리부,"국가하천 배수영향구간 하천환경정비사업(대반천, 도대천) 건설사업관리용역",진행,Unknown,2025-03-03 23:58:48,No directory (Project ID 20220273 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230062,10010,10010_건설사업관리부,강릉국토 도로안전운영과 도로운영사업(영동권역) 통합건설사업관리용역,진행,Unknown,2025-03-03 23:58:48,No directory (Project ID 20230062 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230190,10010,10010_건설사업관리부,구례군 지구단위종합복구사업(하천) 통합건설사업관리 용역,준공,Unknown,2025-03-03 23:58:49,No directory (Project ID 20230190 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230211,10010,10010_건설사업관리부,울산 미포국가산단 맞춤형 공업용수 통합공급사업 건설사업관리용역,준공,Unknown,2025-03-03 23:58:50,No directory (Project ID 20230211 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240001,10010,10010_건설사업관리부,스마트시티 혁신기술 발굴사업(자율주행 운전패턴 하이브리드형 아스팔트 보강재),준공,비주관사,2025-03-03 23:58:52,No directory (Project ID 20240001 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240102,10010,10010_건설사업관리부,광양항 3단계투기장(1구역) 항만재개발사업 연결도로 건설사업관리용역,진행,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240102 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113,10010,10010_건설사업관리부,미호강 미잠지구 하천정비사업 건설사업관리용역,진행,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240113 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230173,11010,11010_플랫폼사업실,백령도 소형공항 건설사업 타당성평가 및 기본계획수립 중 측량분야,진행,주관사,2025-03-03 23:58:49,No directory (Project ID 20230173 not found for department 11010),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20240106,11010,11010_플랫폼사업실,드론기반 국가어항 안전점검 고도화 방안 연구용역,준공,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240106 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240194,11010,11010_플랫폼사업실,국가어항 기반시설 재해대응관리 기술개발 기획연구 용역,준공,Unknown,2025-03-03 23:58:52,No directory (Project ID 20240194 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240209,11010,11010_플랫폼사업실,추팔 1~2리간 도로개설공사 도시관리계획시설(변경) 관련 동영상 촬영,준공,Unknown,2025-03-03 23:58:52,No directory (Project ID 20240209 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200176,12010,12010_항만부,"2020년 거제시 어촌뉴딜사업(산전항, 예구항, 저구항) 기본 및 실시설계용역",준공,주관사,2025-03-03 23:58:44,No directory (Project ID 20200176 not found for department 12010),1,1,1,1,0,0,1,0,1,0,3,1,1,3,0,0,3,0,3,0
20210119,12010,12010_항만부,부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계 용역,준공,주관사,2025-03-03 23:58:45,No directory (Project ID 20210119 not found for department 12010),1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1
20220034,12010,12010_항만부,강릉 하시동지구 연안정비사업 기본 및 실시설계용역,진행,비주관사,2025-03-03 23:58:46,No directory (Project ID 20220034 not found for department 12010),1,1,1,1,1,1,1,0,0,0,3,3,3,3,2,1,1,0,0,0
20220150,12010,12010_항만부,신규 항만 기본계획 수립용역,준공,비주관사,2025-03-03 23:58:46,No directory (Project ID 20220150 not found for department 12010),1,1,1,0,1,1,1,1,0,0,3,3,3,0,2,3,3,3,0,0
20230098,12010,12010_항만부,용기포항 배후부지 활용방안 기본구상용역,준공,비주관사,2025-03-03 23:58:48,No directory (Project ID 20230098 not found for department 12010),1,1,1,1,1,1,0,1,1,0,1,2,3,3,2,3,0,3,3,0
20230158,12010,12010_항만부,울산 남신항 2단계 철재부두 축조공사 기본 및 실시설계용역,준공,비주관사,2025-03-03 23:58:49,No directory (Project ID 20230158 not found for department 12010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230208,12010,12010_항만부,동해항 남부두(1단계) 13번선석 개선사업 실시설계용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230208 not found for department 12010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230221,12010,12010_항만부,금음항·하서항 어촌신활력증진사업 기본 및 실시설계 용역,준공,비주관사,2025-03-03 23:58:50,No directory (Project ID 20230221 not found for department 12010),1,1,1,1,1,0,0,1,1,0,3,1,2,3,2,0,0,3,3,0
20240006,12010,12010_항만부,신창1리항·조사리항 어촌신활력증진사업(유형3) 기본 및 실시설계용역,준공,비주관사,2025-03-03 23:58:50,No directory (Project ID 20240006 not found for department 12010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140193,13010,13010_철도건설관리부,"동해선 포항~삼척 철도건설 제6,7공구 노반건설공사 감독 권한대행 등 건설사업관리용역",진행,Unknown,2025-03-03 23:58:42,No directory (Project ID 20140193 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160112,13010,13010_철도건설관리부,"삼성~동탄 광역급행철도 건설공사 제4,5공구 노반공사 감독 권한대행 등 통합 건설사업관리용역",진행,Unknown,2025-03-03 23:58:42,No directory (Project ID 20160112 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170124,13010,13010_철도건설관리부,별내선(8호선연장) 건설공사 감독권한대행 등 건설사업관리용역(2공구),준공,Unknown,2025-03-03 23:58:42,No directory (Project ID 20170124 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180031,13010,13010_철도건설관리부,도시철도 양산선(노포~북정) 4공구 건설공사 감독권한대행 등 건설사업관리용역,준공,Unknown,2025-03-03 23:58:43,No directory (Project ID 20180031 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210013,13010,13010_철도건설관리부,인덕원~동탄 복선전철 제1공구 및 월곶~판교 복선전철 제8공구 건설공사 감독 권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:44,No directory (Project ID 20210013 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210196,13010,13010_철도건설관리부,대전차량기술단 인입철도 이설공사 감독 권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210196 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210227,13010,13010_철도건설관리부,태백선 초리천2교 등 3개소 교량확장 기타공사 감독 권한대행 등 건설사업관리용역,준공,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210227 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220070,13010,13010_철도건설관리부,삼성동탄 광역급행철도 제5공구 노반신설 기타공사 중 철도보호지구내 안전점검원 배치용역,준공,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220070 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220100,13010,13010_철도건설관리부,충북선 오송~청주간 석화건널목 입체화공사 감독권한대행 등 건설사업관리용역,진행,주관사,2025-03-03 23:58:46,No directory (Project ID 20220100 not found for department 13010),1,1,1,0,1,0,1,1,1,0,3,2,3,0,3,0,1,3,3,0
20220125,13010,13010_철도건설관리부,충북선 증평~도안 등 5개소 방음벽 설치공사 감독권한대행 등 건설사업관리용역,준공,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220125 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220126,13010,13010_철도건설관리부,호남선 서대전~가수원 등 6개소 방음벽 설치공사 감독권한대행 등 건설사업관리용역,준공,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220126 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220252,13010,13010_철도건설관리부,경부고속철도 갑천교 외 9개 교량 내진성능보강공사 감독권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:47,No directory (Project ID 20220252 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220253,13010,13010_철도건설관리부,경부고속철도 팔곡고가 외 7개 교량 내진성능보강공사 감독권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:47,No directory (Project ID 20220253 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230094,13010,13010_철도건설관리부,평택~오송 2복선화 제4공구 건설공사(T/K) 감독권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:48,No directory (Project ID 20230094 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230241,13010,13010_철도건설관리부,"월곶~판교 복선전철 제4,5공구 노반신설 기타공사 감독권한대행 등 건설사업관리용역",진행,Unknown,2025-03-03 23:58:50,No directory (Project ID 20230241 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230244,13010,13010_철도건설관리부,월곶~판교 복선전철 제3공구 노반신설 기타공사 감독권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:50,No directory (Project ID 20230244 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240005,13010,13010_철도건설관리부,수도권광역급행철도 B노선(용산~상봉) 제4공구 건설공사(T/K) 감독권한대행 등 건설사업관리용역,진행,주관사,2025-03-03 23:58:50,No directory (Project ID 20240005 not found for department 13010),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0
20240025,13010,13010_철도건설관리부,인덕원~동탄 복선전철 제2공구 노반건설공사 감독권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240025 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240086,13010,13010_철도건설관리부,신분당선 광교~호매실 복선전철 제3공구 건설공사(T/K) 감독 권한대행 등 건설사업관리용역,진행,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240086 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230206,14010,14010_도시철도부,수도권광역급행철도 B노선 민간투자사업 노반궤도분야 실시설계 건설사업관리용역,준공,Unknown,2025-03-03 23:58:50,No directory (Project ID 20230206 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240027,14010,14010_도시철도부,서문시장역 대합실 증축 및 연결통로 기타공사 건설부문 실시설계 용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240027 not found for department 14010),0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
20240081,14010,14010_도시철도부,"""옥정-포천 광역철도 3공구 건설공사"" 설계시공 일괄입찰 실시설계용역",진행,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240081 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240172,14010,14010_도시철도부,강남역 일대 대심도 빗물배수터널 건설공사(T/K) 기본설계 설계용역,준공,Unknown,2025-03-03 23:58:52,No directory (Project ID 20240172 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210041,99999,99999_교통부,대전연축 도시개발사업 교통영향평가용역,준공,주관사,2025-03-03 23:58:44,No directory (Project ID 20210041 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,1,3,3,3,3,0
20220002,99999,99999_교통부,세종 눌왕지구 도시개발사업 조사설계용역(교통),진행,주관사,2025-03-03 23:58:45,No directory (Project ID 20220002 not found for department 99999),1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,3,0,0,0,0
20220053,99999,99999_교통부,포천시 도로건설관리계획 및 농어촌도로 기본(정비)계획 수립 용역,준공,비주관사,2025-03-03 23:58:46,No directory (Project ID 20220053 not found for department 99999),1,1,1,1,0,1,0,1,1,0,3,3,3,1,0,3,0,1,3,0
20220163,99999,99999_교통부,광양시 도로건설 관리계획 및 농어촌도로 기본계획 수립 용역,준공,주관사,2025-03-03 23:58:46,No directory (Project ID 20220163 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,1,3,1,3,3,0
20220188,99999,99999_교통부,무주 설천~무풍 도로시설개량공사 교통영향평가용역,준공,주관사,2025-03-03 23:58:47,No directory (Project ID 20220188 not found for department 99999),1,1,1,0,1,1,1,1,1,0,1,3,3,0,1,3,3,3,1,0
20230008,99999,99999_교통부,대중교통 실태분석 및 버스체계 용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230008 not found for department 99999),1,1,1,1,1,1,0,1,1,0,3,3,3,3,3,2,0,3,3,0
20230045,99999,99999_교통부,진도군 도로건설 관리계획 및 농어촌도로 기본계획 수립용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230045 not found for department 99999),1,1,1,1,1,1,1,1,1,0,2,3,3,3,3,3,3,3,3,0
20230053,99999,99999_교통부,김포시 도로건설 관리계획 수립 용역,준공,비주관사,2025-03-03 23:58:48,No directory (Project ID 20230053 not found for department 99999),1,1,1,1,1,1,0,1,1,0,3,3,3,3,1,3,0,3,3,0
20230089,99999,99999_교통부,수원시 주차장 수급실태조사 및 타당성 조사용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230089 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230119,99999,99999_교통부,성남시 도시교통정비 중기계획 수립 용역,준공,주관사,2025-03-03 23:58:49,No directory (Project ID 20230119 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,2,3,0
20230182,99999,99999_교통부,남해 서면-여수 신덕 국도건설공사 교통안전시설진단 및 교통영향평가용역,준공,주관사,2025-03-03 23:58:49,No directory (Project ID 20230182 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,1,1,2,1,3,3,0
20230235,99999,99999_교통부,옥정~포천 광역철도 건설사업 교통영향평가 용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230235 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,1,3,3,3,3,0
20240031,99999,99999_교통부,양산시 주차장 수급 및 안전관리 실태조사 용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240031 not found for department 99999),0,1,1,0,1,1,1,1,1,0,0,2,3,0,2,3,3,1,2,0
20240104,99999,99999_교통부,봉원~상리 3차선 확장공사 교통안전진단용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240104 not found for department 99999),1,1,1,0,1,1,0,1,1,0,3,3,1,0,3,3,0,3,2,0
20240115,99999,99999_교통부,2024년 공용노선 교통시설안전진단 및 소통진단 엔지니어링,준공,비주관사,2025-03-03 23:58:51,No directory (Project ID 20240115 not found for department 99999),1,1,1,0,1,1,0,1,0,0,3,3,2,0,2,3,0,1,0,0
20190078,99999,99999_조경레저부,양산사송 공공주택지구 조성사업 조경(공원.녹지 등) 기본 및 실시설계용역,준공,비주관사,2025-03-03 23:58:43,No directory (Project ID 20190078 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20220185,99999,99999_조경레저부,(재)삼성개발공원묘원 자연장지 조성사업 도시관리계획 변경 및 실시계획인가 용역,진행,주관사,2025-03-03 23:58:47,No directory (Project ID 20220185 not found for department 99999),1,1,0,1,1,1,0,0,0,0,3,3,0,1,1,2,0,0,0,0
20220187,99999,99999_조경레저부,(재)삼성개발공원묘원 자연장지 조성사업 도시관리계획 변경 및 실시계획인가 용역(재해),진행,주관사,2025-03-03 23:58:47,No directory (Project ID 20220187 not found for department 99999),1,1,0,0,1,1,0,0,0,0,2,3,0,0,1,1,0,0,0,0
20230025,99999,99999_조경레저부,Amgalan Botanical Garden Construction Project(몽골 Amgalan 식물원 조성사업),진행,주관사,2025-03-03 23:58:48,No directory (Project ID 20230025 not found for department 99999),1,1,0,1,1,1,1,1,0,0,3,3,0,2,1,3,3,2,0,0
20240048,99999,99999_조경레저부,고속국도 제14호선 함양~합천 조경설계 엔지니어링,진행,주관사,2025-03-03 23:58:51,No directory (Project ID 20240048 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,2,3,3,3,3,0
20240063,99999,99999_조경레저부,남부권 진해 벚꽃로드 관광경관 명소화 기본계획 수립 및 타당성조사 용역,준공,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240063 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220031,99999,99999_지반부,신촌2 에피소드 개발사업 사후 지하안전영향조사,진행,주관사,2025-03-03 23:58:46,No directory (Project ID 20220031 not found for department 99999),1,1,1,0,1,1,1,1,1,0,3,2,1,0,2,3,1,1,1,0
20230162,99999,99999_지반부,고성 천연가스발전 건설사업 소규모 지하안전평가 용역,준공,Unknown,2025-03-03 23:58:49,No directory (Project ID 20230162 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230198,99999,99999_지반부,반지1구역 재건축사업 소규모 지하안전평가 용역,진행,주관사,2025-03-03 23:58:50,No directory (Project ID 20230198 not found for department 99999),1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20230209,99999,99999_지반부,여수 화태~백야 도로건설공사 1공구 앵커리지 관리터널 변경설계 용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230209 not found for department 99999),0,1,0,1,0,1,1,1,0,0,0,3,0,2,0,3,3,3,0,0
20230225,99999,99999_지반부,여수 화태~백야 도로건설공사 1공구 관리터널 확인 조사 및 변경설계 안정성검토 중 갱구비탈면 보강공법 설계용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230225 not found for department 99999),0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20240043,99999,99999_지반부,2024년 비탈면·옹벽 정밀안전점검 및 성능평가용역 12권역(고령),준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240043 not found for department 99999),0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0
20240069,99999,99999_지반부,사천일반산업단지 재생사업 공용주차장 건립(3부지) 소규모 지하안전영향평가 용역,준공,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240069 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240133,99999,99999_지반부,여수 화태~백야 도로건설공사 1공구 노선변경 설계 용역『토질분야설계』,준공,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240133 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
